doc_id,source_type,source_id,text
doc_prod_oy_a000000257698,product,prod_oy_a000000257698,"상품명: [26년 신형] 달바 비타 캡슐 세럼 나이아신아마이드 5퍼센트 100ml 기획
브랜드: 달바
카테고리: SERUM
주요 전성분: 비타민나무수695,884ppm, 정제수, 글리세린, 나이아신아마이드50,000ppm, 1,2-헥산다이올, 아이소펜틸다이올, 카프릴릭/카프릭/석시닉트라이글리세라이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이펩타이드-15, 카프릴릭/카프릭트라이글리세라이드"
doc_prod_oy_a000000224025,product,prod_oy_a000000224025,"상품명: [모공탄력] 셀리맥스 더 비타 A 레티날 샷 타이트닝 부스터 15ml
브랜드: 셀리맥스
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 나이아신아마이드, 다이아이소스테아릴말레이트, 1,2-헥산다이올, 폴리프로필실세스퀴옥세인, 판테놀"
doc_prod_oy_a000000249582,product,prod_oy_a000000249582,"상품명: [6월 올영픽][붉은기 진정 앰플] 제로이드 핌프로브 카밍 앰플 30ml
브랜드: 제로이드
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 다이메틸설폰, 다이포타슘글리시리제이트, 알지닌, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥산아마이드세린올, 소듐하이알루로네이트"
doc_prod_oy_a000000149963,product,prod_oy_a000000149963,"상품명: [입문자추천] 디오디너리 레티놀 0.2% 인 스쿠알란 30ml
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 레티놀0.2%, 토마추출물, 로즈마리잎추출물, 하이드록시메톡시페닐데카논, 비에이치티"
doc_prod_oy_a000000149966,product,prod_oy_a000000149966,"상품명: [중강도] 디오디너리 레티놀 0.5% 인 스쿠알란 30ml
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 레티놀0.5%, 토마추출물, 로즈마리잎추출물, 하이드록시메톡시페닐데카논, 비에이치티"
doc_prod_oy_a000000161581,product,prod_oy_a000000161581,"상품명: [누적판매 1700만]스킨1004 마다가스카르 센텔라 앰플 55ml
브랜드: 스킨1004
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 병풀추출물, 1,2-헥산다이올, 셀룰로오스검, 에틸헥실글리세린"
doc_prod_oy_a000000249735,product,prod_oy_a000000249735,"상품명: [6월 올영픽/색소 톤업] 동국제약 멜라-셋 기미 토닝 크리미 에센스 100ml
브랜드: 동국제약
카테고리: SERUM
주요 전성분: 정제수, 프로판다이올, 세틸에틸헥사노에이트, 부틸렌글라이콜, 알부틴, 1,2-헥산다이올, 판테놀, 페닐트라이메티콘, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트"
doc_prod_oy_a000000238406,product,prod_oy_a000000238406,"상품명: [품절대란/수부지 화잘먹 세럼] 믹순 히알레배 포어 버블 세럼 70ml
브랜드: 믹순
카테고리: SERUM
주요 전성분: 정제수, 1,2-헥산다이올, 나이아신아마이드, 프로판다이올, 트레할로오스, 판테놀, 폴리글루타믹애씨드, 코코-글루코사이드, 알란토인, 버지니아풍년화수"
doc_prod_oy_a000000180890,product,prod_oy_a000000180890,"상품명: [트러블피지완화] 코스알엑스 더 나이아신아마이드 15 세럼 20ml
브랜드: 코스알엑스
카테고리: SERUM
주요 전성분: 정제수, 펜틸렌글라이콜, 나이아신아마이드, 부틸렌글라이콜, 아세틸글루코사민, 1,2-헥산다이올, 징크피씨에이, 트레할로오스, 잔탄검, 풀루란"
doc_prod_oy_a000000250281,product,prod_oy_a000000250281,"상품명: [리뉴얼/촉촉진정] 아임프롬 머그워트 에센스 150ml
브랜드: 아임프롬
카테고리: SERUM
주요 전성분: 정제수, 쑥추출물400,036ppm, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 소듐하이알루로네이트, 에틸헥실글리세린, 프로판다이올, 폴리글리세릴-10라우레이트"
doc_prod_oy_a000000224023,product,prod_oy_a000000224023,"상품명: [모공/탄력/결] 셀리맥스 더 비타 A 레티놀 샷 타이트닝 세럼 30ml
브랜드: 셀리맥스
카테고리: SERUM
주요 전성분: 정제수, 메틸프로판다이올, 글리세린, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 폴리프로필실세스퀴옥세인, C14-22알코올, 글리세릴스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머"
doc_prod_oy_a000000103391,product,prod_oy_a000000103391,"상품명: [보습광채] 코스알엑스 어드벤스드 스네일 96 뮤신 파워 에센스 100ml
브랜드: 코스알엑스
카테고리: SERUM
주요 전성분: 달팽이점액여과물, 베타인, 부틸렌글라이콜, 1,2-헥산다이올, 소듐폴리아크릴레이트, 페녹시에탄올, 소듐하이알루로네이트, 알란토인, 에틸헥산다이올, 카보머"
doc_prod_oy_a000000203125,product,prod_oy_a000000203125,"상품명: [광채 항산화] 피지오겔 사이언수티컬즈 데일리뮨 앰플 세럼 20ml
브랜드: 피지오겔
카테고리: SERUM
주요 전성분: 정제수, 다이프로필렌글라이콜, 프로판다이올, 아스코빅애씨드, 2,3-부탄다이올, 글리세린, 변성알코올, 판테놀, 글라이코실트레할로오스, 하이드로제네이티드스타치하이드롤리세이트"
doc_prod_oy_a000000203876,product,prod_oy_a000000203876,"상품명: [1등 모공앰플] 디마르3 시그니처 에스투드 프로텍터 모공 앰플 30ml
브랜드: 디마르3
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 메틸프로판다이올, 부틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 베타인, 에탄올, 트레할로오스"
doc_prod_oy_a000000166013,product,prod_oy_a000000166013,"상품명: 라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml
브랜드: 라로슈포제
카테고리: SERUM
주요 전성분: 정제수변성알코올글리세린프로판다이올나이아신아마이드락틱애씨드하이드록시에틸피페라진에탄설포닉애씨드하이드록시아세토페논소듐하이드록사이드하이드록시프로필구아살리실릭애씨드파이틱애씨드"
doc_prod_oy_a000000257096,product,prod_oy_a000000257096,"상품명: 넘버즈인 3번 보들보들 모공결 세럼 30ml
브랜드: 넘버즈인
카테고리: SERUM
주요 전성분: 비피다발효용해물, 갈락토미세스발효여과물, 부틸렌글라이콜, 메틸글루세스-20, 정제수, 나이아신아마이드, 피이지-90, 1,2-헥산다이올, 글리세린, 스쿠알란"
doc_prod_oy_a000000149970,product,prod_oy_a000000149970,"상품명: [고강도] 디오디너리 레티놀 1% 인 스쿠알란 30ml
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 레티놀1%, 토마추출물, 로즈마리잎추출물, 하이드록시메톡시페닐데카논, 비에이치티"
doc_prod_oy_a000000253578,product,prod_oy_a000000253578,"상품명: [트러블진정/쿨링수분/화잘먹] 에이스 머그워트 센텔라 카밍 앰플
브랜드: 에이프릴스킨
카테고리: SERUM
주요 전성분: 쑥잎수50%, 병풀잎수40%, 글리세린, 1,2-헥산다이올, 다이에톡시에틸석시네이트, 잔탄검, 에틸헥실글리세린, 시트릭애씨드, 글루코오스, 정제수"
doc_prod_oy_a000000184133,product,prod_oy_a000000184133,"상품명: [트러블세럼] 에스트라 테라크네365 액티브 세럼 30ml
브랜드: 에스트라
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 변성알코올, 나이아신아마이드, 1,2-헥산다이올, 실리카, 다이에톡시에틸석시네이트, 해바라기씨오일, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머"
doc_prod_oy_a000000255624,product,prod_oy_a000000255624,"상품명: [결광]코스알엑스 더 블루 펩타이드 바쿠치올 플럼프 글로우 세럼 50ml
브랜드: 코스알엑스
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 베타인, 다이에톡시에틸석시네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이메티콘"
doc_prod_oy_a000000256487,product,prod_oy_a000000256487,"상품명: 피지오겔 레드수딩 로자테카 레드니스 리듀싱 세럼 30ml
브랜드: 피지오겔
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 펜틸렌글라이콜, 프로방스장미꽃수, 1,2-헥산다이올, 나이아신아마이드, 다이포타슘글리시리제이트, 엑토인"
doc_prod_oy_a000000229522,product,prod_oy_a000000229522,"상품명: [모공타이트닝앰플/4중모공개선] 성분에디터 그린토마토 NMN 포어 리프팅 앰플 40ml
브랜드: 성분에디터
카테고리: SERUM
주요 전성분: 토마토수680,000ppm, 정제수, 부틸렌글라이콜, 글리세린, 자일리톨, 1,2-헥산다이올, 다이프로필렌글라이콜, 나이아신아마이드, 니코틴아마이드모노뉴클레오타이드10,000ppm, 트레할로오스"
doc_prod_oy_a000000203126,product,prod_oy_a000000203126,"상품명: [고강도탄력] 디오디너리 레티날 0.2% 에멀전 15ml
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 정제수, 코코-카프릴레이트/카프레이트, 프로판다이올, 펜틸렌글라이콜, 하이드록시아파타이트, 레티날0.2%, 세틸하이드록시프롤린팔미타마이드, 4-t-부틸사이클로헥산올, 하이드록시페닐프로파미도벤조익애씨드, 에르고티오네인"
doc_prod_oy_a000000141333,product,prod_oy_a000000141333,"상품명: [노화케어] 디오디너리 매트릭실 10% + HA
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-38, 소듐하이알루로네이트, 하이드록시프로필사이클로덱스트린, 피피지-26-부테스-26, 피이지-40하이드로제네이티드캐스터오일"
doc_prod_oy_a000000200328,product,prod_oy_a000000200328,"상품명: [수분보습] 디오디너리 히알루로닉 애시드 2% + B5 60ml
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 정제수, 소듐하이알루로네이트2%, 프로판다이올, 펜틸렌글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포스포리피드, 스핑고리피드, 판테놀, 안펠티옵시스콩킨나추출물"
doc_prod_oy_a000000154625,product,prod_oy_a000000154625,"상품명: [코어탄력크림] 아이소이 인텐시브 에너자이징 크림EX 30ml
브랜드: 아이소이
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 마카다미아씨오일, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라아이소스테아레이트, 세틸에틸헥사노에이트, 트레할로오스, 베타인, 글리세릴스테아레이트"
doc_prod_oy_a000000248402,product,prod_oy_a000000248402,"상품명: [박희선Pick] 아누아 어성초 77 B3 징크 트러블 세럼 30ml
브랜드: 아누아
카테고리: SERUM
주요 전성분: 약모밀꽃/잎/줄기수77%, 나이아신아마이드5%, 1,2-헥산다이올, 판테놀, 글리세린, 다이프로필렌글라이콜, 부틸렌글라이콜, 소듐시트레이트, 징크피씨에이1%, 프로판다이올"
doc_prod_oy_a000000232961,product,prod_oy_a000000232961,"상품명: 나노레시피 디-판테놀 75% 앰플 33g
브랜드: 나노레시피
카테고리: SERUM
주요 전성분: 판테놀75%, 정제수, 1,2-헥산다이올"
doc_prod_oy_a000000219677,product,prod_oy_a000000219677,"상품명: [고순도PDRN/디바이스 시너지템][NEW]메디큐브 에이지알 PDRN 부스터젤 300ml
브랜드: 메디큐브 에이지알
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 나이아신아마이드, 카보머, 클로페네신, 포타슘하이드록사이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이"
doc_prod_oy_a000000200182,product,prod_oy_a000000200182,"상품명: 닥터하우쉬카 모공 탄력 세럼 50ml
브랜드: 닥터하우쉬카
카테고리: SERUM
주요 전성분: 정제수, 키드니베치추출물, 살구씨오일, 에탄올유기농곡물유래, 버지니아풍년화껍질/잎추출물, 스위트아몬드오일, 올리브오일, 땅콩오일, 해바라기씨오일, 서양고추나물꽃/잎/줄기추출물"
doc_prod_oy_a000000246189,product,prod_oy_a000000246189,"상품명: [이준박사 공동개발] 밀리밀리 500달톤 프로틴 앰플 30ml
브랜드: 밀리밀리
카테고리: SERUM
주요 전성분: 정제수, 세틸에틸헥사노에이트, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-3폴리리시놀리에이트, 페닐트라이메티콘, 글리세린, 나이아신아마이드, 폴리글리세릴-6폴리리시놀리에이트, 1,2-헥산다이올"
doc_prod_oy_a000000236981,product,prod_oy_a000000236981,"상품명: 주미소 나이아신아마이드 10% 세럼 40ml
브랜드: 주미소
카테고리: SERUM
주요 전성분: 정제수, 나이아신아마이드10%, 프로판다이올, 부틸렌글라이콜, 메틸프로판다이올, 트라이프로필렌글라이콜, 1,2-헥산다이올, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌"
doc_prod_oy_a000000192699,product,prod_oy_a000000192699,"상품명: 메디힐 비타민씨 브라이트닝 세럼 40ml
브랜드: 메디힐
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 베타인, 나이아신아마이드30,000ppm, 1,2-헥산다이올, 메틸프로판다이올, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물"
doc_prod_oy_a000000239651,product,prod_oy_a000000239651,"상품명: [NEW/실프팅세럼] 바이오힐보 프로바이오덤 3D 리프팅 바이오톡실 PLGA 세럼 30ml
브랜드: 바이오힐보
카테고리: SERUM
주요 전성분: 정제수, 프로판다이올, 부틸렌글라이콜, 메틸글루세스-20, 글리세린, 1,2-헥산다이올, 락토바실러스발효물, 락틱애씨드/글라이콜릭애씨드코폴리머10ppm, 하이드롤라이즈드콜라겐, 소듐하이알루로네이트크로스폴리머"
doc_prod_oy_a000000254543,product,prod_oy_a000000254543,"상품명: 닥터엘시아 345 릴리프 세럼 30ml
브랜드: 닥터엘시아
카테고리: SERUM
주요 전성분: 정제수, 자작나무수액, 프로판다이올, 티트리잎수, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 판테놀, 1,2-헥산다이올"
doc_prod_oy_a000000257709,product,prod_oy_a000000257709,"상품명: [26년 신형] 달바 비타 캡슐 세럼 나이아신아마이드 5퍼센트 50ml
브랜드: 달바
카테고리: SERUM
주요 전성분: 비타민나무수695,884ppm, 정제수, 글리세린, 나이아신아마이드50,000ppm, 1,2-헥산다이올, 아이소펜틸다이올, 카프릴릭/카프릭/석시닉트라이글리세라이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이펩타이드-153,000ppm, 카프릴릭/카프릭트라이글리세라이드"
