product_id,dry_fit,oily_fit,combination_fit,normal_fit,dehydrated_oily_fit,sensitive_fit,sensitivity_tag,confidence,reason
ulta_786720717c6f31,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_165f5b9feaa934,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_f02a2bc7713fc3,0.64,0.58,0.60,0.62,0.66,0.77,민감가능,low,진정/민감 키워드
ulta_2b812e03ba1059,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a1ee3923ca9b5a,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_63949883b621ac,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_78da7d7373c5e3,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_c1891acdf1c745,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a94465b3e67457,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_d6ab7ea7be10d3,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_c495d406a7e0b0,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_8ed0b9408f1d35,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_ced9f7766499a0,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_cce2c3eedb1f5f,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_2bce6036b8e0d1,0.94,0.48,0.55,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 오일/밤 제형
ulta_b37deb6da0bfca,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_39aa01cfe69225,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_ff7b5d36457491,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_c6fe0128264ab4,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_0611fa7b537c38,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_35bb023804344a,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_e35379c2ecd8d5,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_16553f568849e7,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_2d510a5d1e490e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_4b0e2cb5a34d52,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_96871c36ca5b6f,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_30aad405fc9415,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_2a118396c0e108,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_800e5f83798723,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_cedcbf5fe30ad3,0.78,0.66,0.70,0.70,0.92,0.55,정보없음,low,보습/장벽 컨셉; 가벼운 수분 제형; 기본추천 제외 상품
ulta_19c5fda055b3b3,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_f3f6d9b1880c30,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_b0244c5c282873,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_82e9ba809d4aca,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_84ca194510260a,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_17e7f6843d23fb,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_bd9aac8562e04b,0.84,0.58,0.60,0.70,0.88,0.77,민감가능,low,보습/장벽 컨셉; 진정/민감 키워드
ulta_ba8b193ad47478,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_4cac2407b6c6e7,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_529931fc03116b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_06d1ec7932ec3e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_886f36e5203778,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_6dc0b7e3f835de,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_bac52158fe86cb,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_02e1f6f2cbae1e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_4dc89026e4001f,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_930f7d7c5c6381,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_318b3aa0e8ccb3,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_01587de1f505c1,0.94,0.48,0.55,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 오일/밤 제형
ulta_6ee028c46c7e1a,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_9a89828df0f8a6,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_7e283f37347f6b,0.64,0.66,0.70,0.62,0.78,0.77,민감가능,low,가벼운 수분 제형; 진정/민감 키워드
ulta_048cec5a5d7f19,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_ef8b2b4fd32e81,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_facdfe50627c79,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형
ulta_7878cfc097cdcc,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_2962df561ea116,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_02e6535a77cb94,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_12c6109d82d29a,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_82fa87da8ef6de,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_0ed09bf726bf1d,0.94,0.48,0.55,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 오일/밤 제형; 기본추천 제외 상품
ulta_483af64999911e,0.64,0.76,0.72,0.62,0.66,0.69,민감가능,low,진정/민감 키워드; 피지/트러블 키워드
ulta_b3724f62d400e9,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_7fff3a66d8cbaf,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_18e4d30cb3ffdc,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_9a8e4e7aa1ea3f,0.64,0.58,0.60,0.62,0.66,0.77,정보없음,low,진정/민감 키워드; 기본추천 제외 상품
ulta_87fd7282b4cf04,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_1c1bad950acb53,0.78,0.66,0.70,0.70,0.92,0.55,정보없음,low,보습/장벽 컨셉; 가벼운 수분 제형
ulta_103a518cb34a2b,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_5626026f3383a1,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_312877d26ede7e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_cede0c9affd99f,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_db2d5f309687cf,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_2d185c79a909b2,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_83a7d14a742d3b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_29c7c57f43ca7d,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_b89c933771e241,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_df474b0088ac1c,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_93b1fd00a88be4,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_44f1aa872c3c48,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_dd98d636cefa9d,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_c9c499c2b11a63,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_ef90afbe2cfcd0,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_bb6219418076b4,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_584a50a92422c2,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_635fcb5468a6b0,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_82808cf23a9fb9,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_eb1c7fc3260ae4,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_7f25f9b48dd622,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_12c4a8a5a41ea8,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_fae23b0af40794,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_d310df69a854d7,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_b91b02500b7ea5,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_b0f0bb0a67ef0e,0.94,0.48,0.55,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 오일/밤 제형
ulta_8ebf82a3e92cf9,0.94,0.48,0.55,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 오일/밤 제형
ulta_2749815a758f5d,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_c1dc2769fc171e,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_4988d4c638ea0b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_b0b477fcecf0de,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_417de6d9c80275,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_0a993ad252738a,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_d0bbe309767c18,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_4c502214cc0326,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_f314ebdd528a4d,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_69d7c16aa51671,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_c79d3f6e1f3ae9,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_e244a78678d0b0,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_6ac43c2214e398,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_92c5d2d908a7ff,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형
ulta_212bdc40c262fb,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_03fb59a55844be,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_2fb816fd463be1,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_b1619c8934aa6b,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_3908422f1de562,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_25709b8b1389c1,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_d725d02cd03087,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_9df1532be281fc,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_082ea0e5001c4d,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a847d182c66d2b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_bc196da25b591c,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_343c0efe93dad4,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_68d249709f2eab,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_980cb428410958,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_dcfcb977f5f18d,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_f0c1cc700ebb4b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_e9634d5720f188,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_c2f25e32fc416c,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_93c54ab78d276e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_49b1a79fa40d26,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_5bdcefa725b2ff,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_cbb2b11c35ce72,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_8b458c512e0362,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_6cb9d4096e6887,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_0a40366ad30d0c,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_549bcadab6affa,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_5e4af1fd7ef120,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_6b1fabade178f4,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_4c1a50f28017dd,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_4a33ce6ff4db2d,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_c1e9bff7b655bb,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_15afeb7c2b47c0,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_63cc2138d49eef,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_8eeb0f88a0141b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a80b93b925345b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_c35504665a80dd,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형
ulta_93529341f0e404,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_7ee703315ce537,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_737b81d817f852,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_e1350c217ca197,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_cada6870b7d8a7,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_1804fdb223e1b6,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_c26f86d8d94be4,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_7c4a15d58ec2d0,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_bfb0ba8e6e9547,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_5b151a0c0cab32,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_318dce1c77d050,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_1896c840101188,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_88a03c88966e7d,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_0396a522067af2,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_08f0fda00bef7e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_fea2d7365e729a,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형; 기본추천 제외 상품
ulta_0b955a1ffe6782,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_0674f4be08f7ec,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_102e189082fd21,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_6d786fba1ee3c0,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a6e94ebf33b8dd,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_ea6542d5adae77,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_19af72e208602a,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_f5e9c4f940a756,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_1d7439a8042197,0.64,0.66,0.70,0.62,0.78,0.77,정보없음,low,가벼운 수분 제형; 진정/민감 키워드; 기본추천 제외 상품
ulta_ac7996b8af8dcd,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_580577f44904bc,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_2fe203f9b15344,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉; 기본추천 제외 상품
ulta_7ba2023361140f,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_ade92bc434b8f8,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_c16ce5ff7a37b8,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_2a50051e5d8c4d,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_54eaaa805568a6,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_95e962029eb7b9,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_8b60e42ee811c2,0.64,0.66,0.70,0.62,0.78,0.77,정보없음,low,가벼운 수분 제형; 진정/민감 키워드; 기본추천 제외 상품
ulta_b0d95e07b0397c,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_d468f85f5b10e2,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a2564f2c67e65a,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_798fd04cb5928c,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_5472c776c38642,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_c1607305ba550c,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_1d43abb27a00bd,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_3e814509e81346,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_9e5d32333ac9a9,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_7bfd5cea6a140f,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_d0eee617ca688d,0.84,0.58,0.60,0.70,0.88,0.77,민감가능,low,보습/장벽 컨셉; 진정/민감 키워드
ulta_fe06da2e03d874,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_724c00d67aaff4,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_bb1d73b2ba2acf,0.84,0.66,0.70,0.70,1.00,0.77,민감가능,low,보습/장벽 컨셉; 가벼운 수분 제형; 진정/민감 키워드
ulta_555111f84a468e,0.78,0.66,0.70,0.70,0.92,0.55,정보없음,low,보습/장벽 컨셉; 가벼운 수분 제형
ulta_36c09ffc0ea8cf,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_eaad4c1557e039,0.84,0.58,0.60,0.70,0.88,0.77,민감가능,low,보습/장벽 컨셉; 진정/민감 키워드
ulta_ba4f7dad08730b,0.64,0.84,0.82,0.62,0.78,0.69,정보없음,low,가벼운 수분 제형; 진정/민감 키워드; 피지/트러블 키워드; 기본추천 제외 상품
ulta_276b42280c343b,0.78,0.58,0.60,0.70,0.80,0.55,정보없음,low,보습/장벽 컨셉
ulta_ae7e2991bcc323,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_5bf4bca621f9c5,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_915bf5201babc3,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_a570fa4af20bf1,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_dcdf59ff8d40b2,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_e4e73ed1166aaa,0.58,0.76,0.72,0.62,0.58,0.47,정보없음,low,피지/트러블 키워드; 기본추천 제외 상품
ulta_bf876bc854bf4e,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,unknown,해외 상품명 기반 기본값
ulta_486704a337d9d0,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형
ulta_fefa2218866a58,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_719b99c26be6dc,0.74,0.48,0.55,0.62,0.58,0.55,정보없음,low,오일/밤 제형; 기본추천 제외 상품
ulta_a0bc1b4bbf67dc,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_262005cc8b3d9b,0.58,0.58,0.60,0.62,0.58,0.55,정보없음,low,기본추천 제외 상품
ulta_de002ef4b22570,0.58,0.66,0.70,0.62,0.70,0.55,정보없음,low,가벼운 수분 제형
