product_id,brand,product_name,category,is_recommendable,review_count,avg_rating,month_review_count,month_review_rate,repurchase_count,repurchase_rate,photo_review_count,photo_review_rate,profile_review_count,profile_review_rate,avg_helpful_count,top_skin_types,top_skin_tones,top_skin_troubles,review_confidence
prod_oy_a000000245636,웰라쥬,[망곰 콜라보] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 2입 기획 (+크림 20ml+PVC 파우치),serum,true,5694,4.863,5694,1.0000,176,0.0309,641,0.1126,1748,0.3070,11.700,복합성:639;건성:419;지성:354;민감성:161;트러블성:78,여름쿨톤:414;쿨톤:320;봄웜톤:293;웜톤:259;가을웜톤:183,잡티:654;트러블:556;미백:441;블랙헤드:274;각질:235,high
ulta_5783394cefaca6,Erborian,CC Cream Color-Corrector for Natural Luminous Finish with Korean Centella Asiatica Extract - Bronze,cream,true,5611,4.595,0,0.0000,0,0.0000,0,0.0000,11,0.0020,0.600,복합성:7;중성:2;건성:1;지성:1,,,high
ulta_6caf9756133b93,Erborian,CC Cream Color-Corrector for Natural Luminous Finish with Korean Centella Asiatica Extract - Fair,cream,true,5611,4.595,0,0.0000,0,0.0000,0,0.0000,11,0.0020,0.600,복합성:7;중성:2;건성:1;지성:1,,,high
ulta_92fbbdac5d2d05,Erborian,CC Cream Color-Corrector for Natural Luminous Finish with Korean Centella Asiatica Extract - Medium,cream,true,5611,4.595,0,0.0000,0,0.0000,0,0.0000,11,0.0020,0.600,복합성:7;중성:2;건성:1;지성:1,,,high
ulta_8ba5531d7c277c,RODAN + FIELDS,Total RF Serum Anti-Wrinkle Face Serum,serum,true,5587,4.542,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.016,,,,high
prod_oy_a000000157350,디오디너리,[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 30ml,serum,true,5555,4.536,5555,1.0000,707,0.1273,636,0.1145,1662,0.2992,6.323,복합성:638;지성:362;건성:289;민감성:179;트러블성:116,여름쿨톤:359;웜톤:347;쿨톤:318;봄웜톤:226;가을웜톤:153,잡티:656;트러블:632;미백:435;블랙헤드:290;각질:237,high
lookfantastic_d923fd1385bf73,RapidLash,GRANDE Cosmetics GrandeLASH-MD Lash Enhancing Serum (Various Options),serum,true,5536,4.558,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.010,,,,high
ulta_d99b92df59ef4f,Ursa Major,Golden Hour Recovery Cream,cream,true,5524,4.500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.023,,,,high
dermstore_c65809bb1715ad,GRANDE Cosmetics,GRANDE Cosmetics GrandeLASH-MD Lash Enhancing Serum (Various Options),serum,true,5518,4.563,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.002,,,,high
lookfantastic_4416b91a41d363,Elizabeth Arden,Elizabeth Arden Eight Hour Cream Skin Protectant 50ml,cream,true,5447,4.405,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.005,,,,high
ulta_3acf426f5b7a12,Erborian,CC Cream Color-Corrector for Natural Luminous Finish with Korean Centella Asiatica Extract - Medium,cream,true,5361,4.594,0,0.0000,0,0.0000,0,0.0000,11,0.0021,0.627,복합성:7;중성:2;건성:1;지성:1,,,high
ulta_fa94e8685fe415,Erborian,CC Cream Color-Corrector for Natural Luminous Finish with Korean Centella Asiatica Extract - Fair,cream,true,5359,4.593,0,0.0000,0,0.0000,0,0.0000,11,0.0021,0.627,복합성:7;중성:2;건성:1;지성:1,,,high
ulta_b73e504a920270,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer - 2.5 oz,cream,true,5279,4.526,0,0.0000,0,0.0000,0,0.0000,6,0.0011,0.701,건성:3;복합성:2;중성:1,,,high
ulta_c212966e4ff746,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer - 0.5 oz,cream,true,5279,4.526,0,0.0000,0,0.0000,0,0.0000,6,0.0011,0.701,건성:3;복합성:2;중성:1,,,high
ulta_f2a317935ae48a,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer - 1.0 oz,cream,true,5279,4.526,0,0.0000,0,0.0000,0,0.0000,6,0.0011,0.701,건성:3;복합성:2;중성:1,,,high
ulta_0714e7df8c2bed,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer - 2.5 oz Refill,cream,true,5278,4.526,0,0.0000,0,0.0000,0,0.0000,6,0.0011,0.702,건성:3;복합성:2;중성:1,,,high
ulta_4651d2d65ae34c,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer - 1.7 oz,cream,true,5278,4.526,0,0.0000,0,0.0000,0,0.0000,6,0.0011,0.702,건성:3;복합성:2;중성:1,,,high
ulta_b3fcbfcd7c8021,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer - 1.7 oz Refill,cream,true,5278,4.526,0,0.0000,0,0.0000,0,0.0000,6,0.0011,0.702,건성:3;복합성:2;중성:1,,,high
prod_oy_a000000203971,셀리맥스,[속보습/속광/진정] 셀리맥스 더 리얼 노니 에너지 앰플 80ml 기획(+10ml),serum,true,5240,4.776,5240,1.0000,1063,0.2029,611,0.1166,1192,0.2275,1.925,복합성:516;건성:287;지성:154;민감성:106;트러블성:58,웜톤:342;쿨톤:243;여름쿨톤:188;봄웜톤:140;가을웜톤:105,잡티:438;트러블:428;미백:247;각질:215;블랙헤드:194,high
prod_oy_a000000235247,웰라쥬,[속건조필수템] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 2입 기획 (+마스크1매),serum,true,5239,4.850,5239,1.0000,189,0.0361,578,0.1103,1608,0.3069,12.945,복합성:580;건성:387;지성:321;민감성:155;트러블성:73,여름쿨톤:376;쿨톤:304;봄웜톤:266;웜톤:235;가을웜톤:164,잡티:610;트러블:513;미백:410;각질:230;블랙헤드:226,high
prod_oy_a000000161508,라운드랩,[대용량] 라운드랩 1025 독도 로션 400ml,lotion,true,5217,4.787,5217,1.0000,475,0.0910,593,0.1137,1196,0.2293,2.145,복합성:490;건성:259;지성:213;민감성:88;트러블성:75,웜톤:284;쿨톤:270;여름쿨톤:206;봄웜톤:172;가을웜톤:86,트러블:410;잡티:402;미백:290;각질:214;블랙헤드:210,high
lookfantastic_cdf39bf9ae4019,Lancôme,Lancôme Rénergie H.C.F Triple Serum 50ml,serum,true,5195,4.582,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.005,,,,high
ulta_7d3d038f053294,L'Oréal,Age Perfect Cell Renewal Midnight Hydrating Serum - 1.0 oz,serum,true,5191,4.637,0,0.0000,0,0.0000,0,0.0000,2,0.0004,0.113,복합성:2,,,high
prod_oy_a000000224727,메이크프렘,[수분진정/단독기획] 메이크프렘 인테카 수딩크림 70ml 기획(+크림 31ml),cream,true,5110,4.837,5110,1.0000,1371,0.2683,826,0.1616,2200,0.4305,1.391,복합성:910;건성:447;지성:349;민감성:223;트러블성:141,웜톤:515;쿨톤:417;여름쿨톤:405;봄웜톤:331;가을웜톤:226,잡티:971;트러블:632;미백:576;블랙헤드:351;모공:291,high
ulta_0bffa36c8ba493,fresh,Kombucha Antioxidant Facial Treatment Essence - 5.0 oz,serum,true,5055,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.158,,,,high
prod_oy_a000000190395,넘버즈인,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),toner,true,5035,4.801,5035,1.0000,684,0.1358,499,0.0991,1620,0.3217,2.677,복합성:610;지성:308;건성:258;민감성:207;트러블성:169,여름쿨톤:365;봄웜톤:299;웜톤:298;쿨톤:260;겨울쿨톤:138,트러블:737;잡티:581;미백:361;블랙헤드:272;각질:258,high
ulta_d620e1960a6855,fresh,Kombucha Antioxidant Facial Treatment Essence - 8.4 oz,serum,true,5000,4.687,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.160,,,,high
ulta_e8e230e2c9fd68,fresh,Kombucha Antioxidant Facial Treatment Essence - 1.6 oz,serum,true,5000,4.687,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.160,,,,high
prod_oy_a000000242719,차앤박,[탄력콜라겐UP/1+1] 차앤박 더마앤서 액티브 부스트 PDRN 앰플 30ml 더블기획,serum,true,4912,4.846,4912,1.0000,1074,0.2186,876,0.1783,2409,0.4904,10.879,복합성:963;건성:627;지성:313;민감성:237;트러블성:123,웜톤:593;쿨톤:480;여름쿨톤:424;봄웜톤:362;가을웜톤:247,잡티:1135;미백:692;트러블:579;주름:424;모공:313,high
lookfantastic_272e6abbbedc07,Sol de Janeiro,Sol de Janeiro Cheirosa 62 240ml + Bum Bum Cream 240ml,cream,true,4690,4.770,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
ulta_21685c788d2d4b,Origins,Plantscription Multi-Powered Youth Serum - 1.7 oz,serum,true,4685,4.578,0,0.0000,0,0.0000,0,0.0000,1,0.0002,0.587,중성:1,,,high
ulta_d2a8d3a2fa76e7,Origins,Plantscription Multi-Powered Youth Serum - 3.4 oz,serum,true,4685,4.578,0,0.0000,0,0.0000,0,0.0000,1,0.0002,0.587,중성:1,,,high
ulta_1d11312dec056b,Thayers,Alcohol-Free Witch Hazel Facial Toner - Unscented,toner,true,4633,4.626,0,0.0000,0,0.0000,0,0.0000,14,0.0030,0.295,복합성:11;지성:2;중성:1,,,high
ulta_f3d333fc990edc,Thayers,Alcohol-Free Witch Hazel Facial Toner - Rose Petal,toner,true,4633,4.626,0,0.0000,0,0.0000,0,0.0000,14,0.0030,0.295,복합성:11;지성:2;중성:1,,,high
prod_oy_a000000188004,에스네이처,[리뷰이벤트/1등화잘먹물먹세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 기획 (+50ml 리필+수분크림 10ml),serum,true,4606,4.790,4606,1.0000,700,0.1520,652,0.1416,1598,0.3469,3.375,복합성:707;건성:315;지성:222;민감성:158;트러블성:104,웜톤:332;쿨톤:329;여름쿨톤:290;봄웜톤:221;가을웜톤:154,잡티:632;트러블:553;미백:418;블랙헤드:269;각질:230,high
prod_oy_a000000222698,아누아,[수지세럼] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),serum,true,4600,4.770,4600,1.0000,965,0.2098,558,0.1213,1416,0.3078,2.495,복합성:566;건성:348;지성:199;민감성:142;트러블성:70,여름쿨톤:303;쿨톤:297;웜톤:255;봄웜톤:201;가을웜톤:162,잡티:610;트러블:416;미백:378;각질:227;블랙헤드:217,high
prod_oy_a000000180410,앰플엔,[재구매1위] 앰플엔 세라마이드샷 화잘먹 보습장벽앰플 100ml기획(+10ml),serum,true,4587,4.780,4587,1.0000,1010,0.2202,680,0.1482,1382,0.3013,2.728,복합성:485;건성:414;민감성:170;지성:139;트러블성:103,쿨톤:303;여름쿨톤:280;봄웜톤:238;웜톤:220;가을웜톤:131,잡티:550;트러블:407;미백:334;블랙헤드:241;각질:211,high
prod_oy_a000000222837,에스트라,에스트라 아토베리어365 하이드로에센스 200ml (+크림 10ml+앰플 10ml),serum,true,4584,4.851,4584,1.0000,509,0.1110,624,0.1361,1413,0.3082,4.848,복합성:549;건성:371;민감성:188;지성:145;트러블성:94,웜톤:332;쿨톤:295;여름쿨톤:244;봄웜톤:205;가을웜톤:143,잡티:565;트러블:477;미백:352;블랙헤드:214;주름:213,high
ulta_dd9cdaff4a2cc1,COSRX,The 6 Peptide Skin Booster Serum with Niacinamide & Hyaluronic Acid,serum,true,4562,4.616,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.660,,,,high
prod_oy_a000000242720,차앤박,[보습광채/화잘먹앰플] 차앤박 프로폴리스 에너지 액티브 앰플 30ml 2입 기획 (+15ml),serum,true,4557,4.896,4557,1.0000,1204,0.2642,601,0.1319,1189,0.2609,5.086,복합성:405;건성:292;지성:249;민감성:136;트러블성:59,쿨톤:294;웜톤:274;가을웜톤:179;여름쿨톤:166;봄웜톤:153,잡티:467;미백:310;주름:297;트러블:249;각질:140,high
ulta_25eab04088298d,JVN,Complete Air Dry Cream - 2.0 oz,cream,true,4534,4.346,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.073,,,,high
ulta_93bf2d831cb78d,JVN,Complete Air Dry Cream - 13.5 oz,cream,true,4534,4.346,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.073,,,,high
ulta_dafa1819484a3f,JVN,Complete Air Dry Cream - 5.0 oz,cream,true,4534,4.346,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.073,,,,high
prod_oy_a000000232436,아비브,아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획,serum,true,4509,4.684,4509,1.0000,426,0.0945,441,0.0978,1265,0.2806,4.473,복합성:485;건성:250;지성:249;민감성:126;트러블성:99,여름쿨톤:328;봄웜톤:249;웜톤:175;쿨톤:167;가을웜톤:126,트러블:546;잡티:439;미백:292;각질:190;블랙헤드:188,high
ulta_374778af43363c,Clarins,DOUBLE SERUM Light Texture - 1.7 oz,serum,true,4479,4.490,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.021,,,,high
ulta_d0b487bbbf943d,Clarins,DOUBLE SERUM Light Texture - 1.0 oz,serum,true,4473,4.490,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.021,,,,high
dermstore_17855d5353991f,Weleda,Weleda Skin Food Original Ultra-Rich Cream (2.5 fl. oz.),cream,true,4347,4.651,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.013,,,,high
ulta_4463edb64fe8d4,DIME,Hyaluronic Acid Serum,serum,true,4320,4.894,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.035,,,,high
prod_oy_a000000235175,이니스프리,[톤업광채] 이니스프리 비타민C 캡슐 세럼 30ml 기획 (+10ml),serum,true,4299,4.786,4299,1.0000,891,0.2073,769,0.1789,1906,0.4434,1.537,복합성:731;건성:501;지성:270;민감성:168;트러블성:89,웜톤:441;쿨톤:373;여름쿨톤:352;봄웜톤:284;가을웜톤:178,잡티:924;미백:624;트러블:426;주름:279;블랙헤드:233,high
lookfantastic_51199e06ae5b3e,IT Cosmetics,IT Cosmetics Confidence in a Cream Anti-Aging Hydrating Moisturizer Travel Size 15ml,cream,true,4274,4.729,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
ulta_0bac6e743f6615,Drunk Elephant,Protini Polypeptide Firming Moisturizer - 3.3 oz,cream,true,4259,4.502,0,0.0000,0,0.0000,0,0.0000,647,0.1519,0.885,복합성:389;건성:115;중성:78;지성:65,,,high
ulta_2b7040a4bf2b7e,Drunk Elephant,Protini Polypeptide Firming Moisturizer - 0.5 oz,cream,true,4259,4.502,0,0.0000,0,0.0000,0,0.0000,647,0.1519,0.885,복합성:389;건성:115;중성:78;지성:65,,,high
ulta_90c60c3670fb12,Drunk Elephant,Protini Polypeptide Firming Moisturizer - 1.6 oz,cream,true,4259,4.502,0,0.0000,0,0.0000,0,0.0000,647,0.1519,0.885,복합성:389;건성:115;중성:78;지성:65,,,high
ulta_fe6151723d8cdc,Drunk Elephant,Protini Polypeptide Firming Moisturizer - 1.69 oz (Refill),cream,true,4259,4.501,0,0.0000,0,0.0000,0,0.0000,647,0.1519,0.887,복합성:389;건성:115;중성:78;지성:65,,,high
ulta_124710dacfd5a8,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid - 2.5 oz,cream,true,4243,4.566,0,0.0000,0,0.0000,0,0.0000,76,0.0179,1.718,복합성:28;건성:27;중성:16;지성:5,,,high
ulta_6271ed72705bcc,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid - 4.2 oz,cream,true,4243,4.566,0,0.0000,0,0.0000,0,0.0000,76,0.0179,1.718,복합성:28;건성:27;중성:16;지성:5,,,high
ulta_66aeac574717fc,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid - 0.5 oz,cream,true,4243,4.566,0,0.0000,0,0.0000,0,0.0000,76,0.0179,1.718,복합성:28;건성:27;중성:16;지성:5,,,high
ulta_904b15f23fccba,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid - 1.7 oz,cream,true,4243,4.566,0,0.0000,0,0.0000,0,0.0000,76,0.0179,1.719,복합성:28;건성:27;중성:16;지성:5,,,high
ulta_93a2855fb2994a,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid - 1.0 oz,cream,true,4243,4.566,0,0.0000,0,0.0000,0,0.0000,76,0.0179,1.719,복합성:28;건성:27;중성:16;지성:5,,,high
ulta_f4b6754678d61d,e.l.f. Cosmetics,Holy Hydration! Gel-Yeah Moisturizer,cream,true,4223,4.584,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.208,,,,high
prod_oy_a000000134691,바이오더마,바이오더마 시카비오 포마드 100ml(리페어 리치 밤),cream,true,4170,4.763,4170,1.0000,505,0.1211,671,0.1609,1160,0.2782,1.987,건성:427;복합성:393;민감성:131;지성:80;트러블성:57,쿨톤:277;웜톤:273;여름쿨톤:189;봄웜톤:175;가을웜톤:92,잡티:451;미백:328;트러블:314;주름:207;민감성:169,high
ulta_114cf18573f27c,Lancôme,Genifique Ultimate Recovery Serum - 1.69 oz (Refill),serum,true,4160,4.667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.112,,,,high
ulta_220d1dfdcebbbb,Lancôme,Genifique Ultimate Recovery Serum - 0.67 oz,serum,true,4160,4.667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.112,,,,high
ulta_3614a7a60a99e4,Lancôme,Genifique Ultimate Recovery Serum - 3.88 oz,serum,true,4160,4.667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.112,,,,high
ulta_c48d37bc0c0164,Lancôme,Genifique Ultimate Recovery Serum - 1.01 oz,serum,true,4160,4.667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.112,,,,high
ulta_e31459f144a586,Lancôme,Genifique Ultimate Recovery Serum - 1.69 oz,serum,true,4160,4.667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.112,,,,high
dermstore_8304d45f4191a5,SK-II,SK-II Facial Treatment Essence (5.4 oz),serum,true,4159,4.370,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
prod_oy_a000000259488,파넬,[7월올영픽/최초대용량] 파넬 시카마누 92세럼 50ml 더블기획 (총 100ml),serum,true,4154,4.706,4154,1.0000,600,0.1444,532,0.1281,1324,0.3187,17.678,복합성:471;건성:290;지성:216;민감성:167;트러블성:116,여름쿨톤:319;봄웜톤:254;쿨톤:225;웜톤:179;가을웜톤:144,트러블:543;잡티:515;미백:341;각질:207;블랙헤드:195,high
ulta_4b80777e17c6d1,Bubble,Slam Dunk Hydrating Moisturizer - 1.7 oz,cream,true,4099,4.685,0,0.0000,0,0.0000,0,0.0000,120,0.0293,1.479,중성:39;건성:38;복합성:34;지성:9,,,high
ulta_78fd25c1330707,Bubble,Slam Dunk Hydrating Moisturizer - 1.0 oz,cream,true,4099,4.685,0,0.0000,0,0.0000,0,0.0000,120,0.0293,1.479,중성:39;건성:38;복합성:34;지성:9,,,high
dermstore_40e46cba9f8eaf,SK-II,SK-II Facial Treatment Essence (7.7 oz),serum,true,4030,4.372,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
prod_oy_a000000158615,디오디너리,[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 60ml,serum,true,4018,4.708,4018,1.0000,714,0.1777,612,0.1523,1158,0.2882,3.720,복합성:476;지성:229;건성:197;민감성:99;트러블성:95,웜톤:257;쿨톤:232;여름쿨톤:214;봄웜톤:162;겨울쿨톤:108,잡티:443;트러블:414;미백:345;블랙헤드:189;각질:173,high
prod_oy_a000000244830,아이소이,[망곰 콜라보] 아이소이 모이스춰 닥터 장수진 수분크림 100ml 대용량 기획 (+10ml+맥세이프 카드지갑),cream,true,3991,4.764,3991,1.0000,306,0.0767,545,0.1366,1222,0.3062,2.326,복합성:490;건성:301;지성:186;민감성:131;트러블성:69,쿨톤:265;웜톤:242;여름쿨톤:241;봄웜톤:182;가을웜톤:116,잡티:475;트러블:420;미백:323;각질:208;블랙헤드:205,high
prod_oy_a000000137180,라운드랩,[1등토너] 라운드랩 1025 독도 토너 500ml 기획 (+100ml),toner,true,3942,4.823,3942,1.0000,470,0.1192,536,0.1360,769,0.1951,1.287,복합성:321;건성:187;지성:131;민감성:54;트러블성:36,웜톤:260;쿨톤:182;여름쿨톤:94;봄웜톤:85;가을웜톤:51,잡티:301;트러블:273;미백:176;블랙헤드:136;각질:128,high
prod_oy_a000000225217,더마팩토리,더마팩토리 나이아신아마이드 20% 세럼 30ml,serum,true,3928,4.732,3928,1.0000,643,0.1637,461,0.1174,1368,0.3483,22.950,복합성:514;건성:282;지성:282;민감성:148;트러블성:83,여름쿨톤:298;쿨톤:257;웜톤:256;봄웜톤:239;가을웜톤:133,잡티:541;트러블:437;미백:415;블랙헤드:225;각질:204,high
ulta_db8bf81a3d5db0,Neutrogena,Collagen Bank Daily Face Moisturizer,cream,true,3925,4.594,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.022,,,,high
lookfantastic_d0c74e8a82a86f,La Roche-Posay,Caudalie Very High Protection Lightweight Cream SPF50+ 40ml,cream,true,3900,4.668,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.001,,,,high
prod_oy_a000000224581,빌리프,[7월올영픽/쿨링진정크림] 빌리프 아쿠아밤 프로즌 크림 50ml 1+1 기획 (+손거울 증정),cream,true,3888,4.860,3888,1.0000,325,0.0836,693,0.1782,1875,0.4823,22.659,복합성:729;건성:511;지성:271;민감성:171;트러블성:94,웜톤:461;쿨톤:382;여름쿨톤:359;봄웜톤:275;가을웜톤:184,잡티:803;미백:487;트러블:423;주름:346;모공:262,high
ulta_f38439559ec1cc,MAËLYS,B-BOLD Booty Plumping Cream,cream,true,3887,4.803,0,0.0000,0,0.0000,0,0.0000,2,0.0005,0.122,중성:1;지성:1,,,high
prod_oy_a000000004434,바이오더마,바이오더마 하이드라비오 토너 250ml,toner,true,3886,4.799,3886,1.0000,491,0.1264,468,0.1204,977,0.2514,1.293,복합성:406;건성:240;지성:150;민감성:84;트러블성:43,웜톤:245;쿨톤:232;여름쿨톤:158;봄웜톤:130;가을웜톤:74,잡티:349;트러블:306;미백:249;각질:186;블랙헤드:186,high
ulta_bde6c5aaf92c7a,Neutrogena,Travel Size Rapid Wrinkle Repair Regenerating Cream,cream,true,3878,4.307,0,0.0000,0,0.0000,0,0.0000,9,0.0023,0.792,건성:3;중성:3;복합성:2;지성:1,,,high
prod_oy_a000000187040,아벤느,[수분 충전]아벤느 이드랑스 에센스-인-로션 200ml 2입기획,serum,true,3776,4.809,3776,1.0000,396,0.1049,498,0.1319,844,0.2235,1.855,복합성:348;건성:240;지성:108;민감성:63;트러블성:35,웜톤:275;쿨톤:196;여름쿨톤:102;봄웜톤:96;가을웜톤:53,잡티:363;트러블:230;미백:226;주름:148;각질:141,high
ulta_e8c002068660b1,DIME,TBT Cream to Renew + Refresh,cream,true,3755,4.865,0,0.0000,0,0.0000,0,0.0000,1,0.0003,0.184,복합성:1,,,high
dermstore_ac8b27d9c876c8,La Roche-Posay,La Roche-Posay Cicaplast Balm B5+ Soothing Therapeutic Multi-Purpose Cream (Various Sizes),cream,true,3679,4.739,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.003,,,,high
ulta_abdf015d44c35f,DIME,TBT Serum with Mandelic Acid + Peptides,serum,true,3671,4.798,0,0.0000,0,0.0000,0,0.0000,3,0.0008,0.125,중성:3,,,high
lookfantastic_065b2e24e6f64d,RapidLash,UKBROW Eyebrow Serum 3ml (3 Month Supply),serum,true,3670,4.567,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.001,,,,high
ulta_692fabe5d3765a,DRMTLGY,Needle-less Plumping and Smoothing Serum,serum,true,3661,4.889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.028,,,,high
ulta_9f74d880f30a44,Lancôme,Rénergie H.C.F. Triple Serum - 1.7 oz,serum,true,3641,4.504,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.443,,,,high
ulta_e776c8b89d2565,Lancôme,Rénergie H.C.F. Triple Serum - 0.67 oz,serum,true,3641,4.504,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.443,,,,high
lookfantastic_329951ef1ef110,Caudalie,Caudalie Premier Cru Anti-Aging Refillable Cream Moisturiser with Hyaluronic Acid 50ml,cream,true,3630,4.731,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_42ddb0321fb192,Medik8,Medik8 Crystal Retinal 1 Serum 30ml,serum,true,3622,4.710,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.005,,,,high
