query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,review_status,runtime_score_change,pipeline_version
pubmed:fructooligosaccharides:59f54f89452dd9ae,pubmed,379,fructooligosaccharides,프룩토올리고사카라이드,Fructooligosaccharides,Fructooligosaccharides,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Fructooligosaccharides""}]","(""Fructooligosaccharides""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",59f54f89452dd9aef266f4d2982f3e274755d1c32d4f79463d32a50763b014ed,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:47Z,2026-07-13T06:25:47Z,57,57,100,57,57,complete,Y,Y,2026-07-13T06:25:47Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:synthetic_beeswax:beb802b8f96936d2,pubmed,380,synthetic_beeswax,합성비즈왁스,Synthetic Beeswax,Synthetic Beeswax,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Synthetic Beeswax""}]","(""Synthetic Beeswax""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",beb802b8f96936d2bd0d781ed155108d0e45736114e8fba7ddc1a4b7d32c6079,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:47Z,2026-07-13T06:25:48Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:48Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:propylparaben:8178bf08b5c1a9f7,pubmed,381,propylparaben,프로필파라벤,Propylparaben,Propylparaben,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Propylparaben""}]","(""Propylparaben""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",8178bf08b5c1a9f763e6c5adb83fecf46371dff9175145c190054b69c23e089f,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:48Z,2026-07-13T06:25:48Z,112,112,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:25:48Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:acacia_senegal_gum:8394187cb5a8658a,pubmed,382,acacia_senegal_gum,아라비아고무나무검,Acacia Senegal Gum,Acacia Senegal Gum,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Acacia Senegal Gum""}]","(""Acacia Senegal Gum""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",8394187cb5a8658a3b1569946d0de18d57db39fc2fa3c9e3f64b31b80b468d1e,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:48Z,2026-07-13T06:25:49Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:49Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:ectoin:ccb8d03787b765cc,pubmed,383,ectoin,엑토인,Ectoin,Ectoin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Ectoin""}]","(""Ectoin""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",ccb8d03787b765cc4cde7d0f09dcce2f48057cb5ecc8da751adfc26f94b2341d,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:49Z,2026-07-13T06:25:49Z,16,16,100,16,16,complete,Y,Y,2026-07-13T06:25:49Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:phenethyl_alcohol:a55be4acce44418a,pubmed,384,phenethyl_alcohol,페네틸알코올,Phenethyl Alcohol,Phenethyl Alcohol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Phenethyl Alcohol""}]","(""Phenethyl Alcohol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",a55be4acce44418afe4793ef08111431f0d5af2ca0c1669b8ea968f5c711ae6c,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:49Z,2026-07-13T06:25:50Z,10,10,100,10,10,complete,Y,Y,2026-07-13T06:25:50Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:salix_alba_willow_bark_extract:b94aab7d8fc1fe0a,pubmed,385,salix_alba_willow_bark_extract,흰버드나무껍질추출물,Salix Alba (Willow) Bark Extract,Salix Alba (Willow) Bark Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Salix Alba (Willow) Bark Extract""}]","(""Salix Alba (Willow) Bark Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",b94aab7d8fc1fe0ad38aa7e01eb76c9e3acf6029749916c85de5783518094ba3,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:50Z,2026-07-13T06:25:51Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:51Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:gluconolactone:fb745e48cfeb6de0,pubmed,386,gluconolactone,글루코노락톤,Gluconolactone,Gluconolactone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://pubmed.ncbi.nlm.nih.gov/1303072/"",""term"":""Gluconolactone""}]","(""Gluconolactone""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",fb745e48cfeb6de05144345b318fb270d30f22d8edbf272b5ebc87d29c0ae3b8,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:51Z,2026-07-13T06:25:51Z,26,26,100,26,26,complete,Y,Y,2026-07-13T06:25:51Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:polyglyceryl_4_caprate:565e6652ff87ab90,pubmed,387,polyglyceryl_4_caprate,폴리글리세릴-4카프레이트,Polyglyceryl-4 Caprate,Polyglyceryl-4 Caprate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyglyceryl-4 Caprate""}]","(""Polyglyceryl-4 Caprate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",565e6652ff87ab90647f2f9d5a2e1cf8202a738eece13dbbb0f0237b21b78ab6,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:51Z,2026-07-13T06:25:52Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:52Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:hydrolyzed_vegetable_protein_pg_propyl_silanetriol:e6fd79916482f058,pubmed,388,hydrolyzed_vegetable_protein_pg_propyl_silanetriol,하이드롤라이즈드식물성단백질피지-프로필실란트라이올,Hydrolyzed Vegetable Protein PG-Propyl Silanetriol,Hydrolyzed Vegetable Protein PG-Propyl Silanetriol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrolyzed Vegetable Protein PG-Propyl Silanetriol""}]","(""Hydrolyzed Vegetable Protein PG-Propyl Silanetriol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",e6fd79916482f0589c96aa60206d6ea2615a31f4522a1f4c44c815eb5980adae,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:52Z,2026-07-13T06:25:53Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:53Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:acetyl_glucosamine:39687332cbcd645d,pubmed,389,acetyl_glucosamine,아세틸글루코사민,Acetyl Glucosamine,Acetyl Glucosamine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Acetyl Glucosamine""}]","(""Acetyl Glucosamine""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",39687332cbcd645d8289af197ed72d6a3ae912318657e762b0d49b1e7b6cd349,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:53Z,2026-07-13T06:25:53Z,98,98,100,98,98,complete,Y,Y,2026-07-13T06:25:53Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:acetyl_hexapeptide_8:cc4f21525fa5d5c4,pubmed,390,acetyl_hexapeptide_8,아세틸헥사펩타이드-8,Acetyl Hexapeptide-8,Acetyl Hexapeptide-8,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Acetyl Hexapeptide-8""}]","(""Acetyl Hexapeptide-8""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",cc4f21525fa5d5c401116d26acdc37ff58ba325bdc04bce42c0b664c99a2a325,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:53Z,2026-07-13T06:25:54Z,22,22,100,22,22,complete,Y,Y,2026-07-13T06:25:54Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:butylene_glycol_dicaprylate_dicaprate:65f51361a53a7124,pubmed,391,butylene_glycol_dicaprylate_dicaprate,부틸렌글라이콜다이카프릴레이트/다이카프레이트,Butylene Glycol Dicaprylate/Dicaprate,Butylene Glycol Dicaprylate/Dicaprate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Butylene Glycol Dicaprylate/Dicaprate""}]","(""Butylene Glycol Dicaprylate/Dicaprate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",65f51361a53a71247b68449262d982ab146e02fb76b7bd0c00a31f8944fd45bc,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:54Z,2026-07-13T06:25:54Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:54Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:potassium_hyaluronate:4e10a63c7d38cd53,pubmed,392,potassium_hyaluronate,포타슘하이알루로네이트,Potassium Hyaluronate,Potassium Hyaluronate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Potassium Hyaluronate""}]","(""Potassium Hyaluronate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",4e10a63c7d38cd5362429167a03289d96da1d4fe65393499de2a3155f954b432,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:55Z,2026-07-13T06:25:56Z,3,3,100,3,3,complete,Y,Y,2026-07-13T06:25:56Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:peg_9_polydimethylsiloxyethyl_dimethicone:97ba5b7d01f84188,pubmed,393,peg_9_polydimethylsiloxyethyl_dimethicone,피이지-9폴리다이메틸실록시에틸다이메티콘,PEG-9 Polydimethylsiloxyethyl Dimethicone,PEG-9 Polydimethylsiloxyethyl Dimethicone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""PEG-9 Polydimethylsiloxyethyl Dimethicone""}]","(""PEG-9 Polydimethylsiloxyethyl Dimethicone""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",97ba5b7d01f84188f660cc74dd2386cbb4a8bca7830addfadbbf607cd2a7c6ff,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:56Z,2026-07-13T06:25:56Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:56Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:daucus_carota_sativa_carrot_root_extract:6675be5b9b33eb99,pubmed,394,daucus_carota_sativa_carrot_root_extract,당근추출물,Daucus Carota Sativa (Carrot) Root Extract,Daucus Carota Sativa (Carrot) Root Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Daucus Carota Sativa (Carrot) Root Extract""}]","(""Daucus Carota Sativa (Carrot) Root Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",6675be5b9b33eb993d711f45e83504937bd5eb79743a239c2f349080f6b44200,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:56Z,2026-07-13T06:25:57Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:57Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:acetic_acid:c3142ad29a48dbc1,pubmed,395,acetic_acid,아세틱애씨드,Acetic Acid,Acetic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Acetic Acid""}]","(""Acetic Acid""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",c3142ad29a48dbc104c8f6524c27cc7d41433df7e1ea8e4a2da19e816c52928f,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:57Z,2026-07-13T06:25:57Z,1667,1667,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:25:57Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:euphorbia_cerifera_candelilla_wax:cd65c24020b54e72,pubmed,396,euphorbia_cerifera_candelilla_wax,칸데릴라왁스,Euphorbia Cerifera (Candelilla) Wax,Euphorbia Cerifera (Candelilla) Wax,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Euphorbia Cerifera (Candelilla) Wax""}]","(""Euphorbia Cerifera (Candelilla) Wax""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",cd65c24020b54e72cba40ec04d4856568d7791450e29cd4292b3d63b4a675025,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:57Z,2026-07-13T06:25:58Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:58Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:magnesium_myristate:b135c1918032be41,pubmed,397,magnesium_myristate,마그네슘미리스테이트,Magnesium Myristate,Magnesium Myristate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Magnesium Myristate""}]","(""Magnesium Myristate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",b135c1918032be41aa8ac6f3d02abdb29de46a97fc653c2a9558c21262762215,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:58Z,2026-07-13T06:25:58Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:58Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
