query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,http_status,elapsed_ms,review_status,runtime_score_change,pipeline_version,manifest_sha256
crossref:dipropylene_glycol:da5bb9dcd76f6446,crossref,41,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,Dipropylene Glycol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Dipropylene Glycol""}]","(""Dipropylene Glycol"") skin topical",da5bb9dcd76f6446cf82ecfc578b61a0d45da2b5b2e3845fb730f2da56e45d8c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:34+00:00,2026-07-13T06:26:37+00:00,488542,488542,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:37+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3136,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:fragrance_perfume_parfum:1d60edb7db8e444a,crossref,42,fragrance_perfume_parfum,향료,Fragrance,Fragrance|Perfume|Parfum,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Fragrance""},{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Perfume""},{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Parfum""}]","(""Fragrance"" OR ""Perfume"" OR ""Parfum"") skin topical",1d60edb7db8e444a0b19a7de2d634f68e9804894bf47443528acd3809e2df78d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:34+00:00,2026-07-13T06:26:37+00:00,451198,451198,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:37+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2609,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydrogenated_lecithin:be955ddeb08395ae,crossref,43,hydrogenated_lecithin,하이드로제네이티드레시틴,Hydrogenated Lecithin,Hydrogenated Lecithin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrogenated Lecithin""}]","(""Hydrogenated Lecithin"") skin topical",be955ddeb08395aeef8b6acb18616d5b1fcea1c0006a1526150b26ce7b4b8383,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:34+00:00,2026-07-13T06:26:38+00:00,460154,460154,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:38+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3650,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hexyl_cinnamal:c606d70c83f898d2,crossref,44,hexyl_cinnamal,헥실신남알,Hexyl Cinnamal,Hexyl Cinnamal,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hexyl Cinnamal""}]","(""Hexyl Cinnamal"") skin topical",c606d70c83f898d2cf2b750c4d86f17fbfa0305e33e882021fde25eb17825ac5,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:36+00:00,2026-07-13T06:26:40+00:00,442387,442387,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:40+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3647,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:pentaerythrityl_tetra_di_t_butyl_hydroxyhydrocinnamate:26b5f438e4929881,crossref,45,pentaerythrityl_tetra_di_t_butyl_hydroxyhydrocinnamate,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나 메이트,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate""}]","(""Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate"") skin topical",26b5f438e492988104b33bc5fa85005951fa4f357197b48b6e67a9fe3887552e,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:37+00:00,2026-07-13T06:26:40+00:00,1880003,1880003,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:40+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3153,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:propylene_glycol:69d3c31f3775eda6,crossref,46,propylene_glycol,프로필렌글라이콜,Propylene Glycol,Propylene Glycol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Propylene Glycol""}]","(""Propylene Glycol"") skin topical",69d3c31f3775eda657e9c00f97144973c3788cbd28efb77dc79013a369ce12d9,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:37+00:00,2026-07-13T06:26:45+00:00,506927,506927,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:45+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,7892,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:benzyl_alcohol:338321ac2c5a3e88,crossref,47,benzyl_alcohol,벤질알코올,Benzyl Alcohol,Benzyl Alcohol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Benzyl Alcohol""}]","(""Benzyl Alcohol"") skin topical",338321ac2c5a3e8891acca5b49de9c4d022a2f39d123fc44820d2d79652096be,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:38+00:00,2026-07-13T06:26:40+00:00,740513,740513,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:40+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2101,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydroxyacetophenone:03011483806c55ec,crossref,48,hydroxyacetophenone,하이드록시아세토페논,Hydroxyacetophenone,Hydroxyacetophenone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydroxyacetophenone""}]","(""Hydroxyacetophenone"") skin topical",03011483806c55ecb10225ef6e13c27fe49d3af33ea63cff2ad17c8113400687,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:40+00:00,2026-07-13T06:26:43+00:00,440000,440000,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:43+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3144,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_citrate:4a93fda464876960,crossref,49,sodium_citrate,소듐시트레이트,Sodium Citrate,Sodium Citrate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Citrate""}]","(""Sodium Citrate"") skin topical",4a93fda4648769604ac02867c571f653a1942c9914f799ce2ae6ae7666a7d500,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:40+00:00,2026-07-13T06:26:44+00:00,735215,735215,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:44+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3666,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:lecithin:63fb75381bc7eefe,crossref,50,lecithin,레시틴,Lecithin,Lecithin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Lecithin""}]","(""Lecithin"") skin topical",63fb75381bc7eefe10aacdff1888c1fd5fca5c3264a26a88052aaa9e24a0d7c6,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:40+00:00,2026-07-13T06:26:44+00:00,445761,445761,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:44+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3667,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:arginine:76d0730df3ccc29f,crossref,53,arginine,알지닌,Arginine,Arginine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Arginine""}]","(""Arginine"") skin topical",76d0730df3ccc29f8c0fa340c1f6f024affb2d771de5e90df80cbc6c4f118453,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:43+00:00,2026-07-13T06:26:46+00:00,473435,473435,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:46+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2606,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:citral:d23dd85c6e33147d,crossref,54,citral,시트랄,Citral,Citral,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Citral""}]","(""Citral"") skin topical",d23dd85c6e33147d3cd6ea15bd91d20b9a1c10d5fba09deeb1584c14ed2095de,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:44+00:00,2026-07-13T06:26:46+00:00,440947,440947,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:46+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2628,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sorbitan_isostearate:44ee0eaee70c00a1,crossref,56,sorbitan_isostearate,솔비탄아이소스테아레이트,Sorbitan Isostearate,Sorbitan Isostearate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sorbitan Isostearate""}]","(""Sorbitan Isostearate"") skin topical",44ee0eaee70c00a1520444fc06b67dd7e3dd38e3e0366f526b26bfb3dc112bb2,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:44+00:00,2026-07-13T06:26:46+00:00,440009,440009,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:46+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2631,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:simmondsia_chinensis_jojoba_seed_oil:ea6176bd490ff41a,crossref,57,simmondsia_chinensis_jojoba_seed_oil,호호바씨오일,Simmondsia Chinensis (Jojoba) Seed Oil,Simmondsia Chinensis (Jojoba) Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Simmondsia Chinensis (Jojoba) Seed Oil""}]","(""Simmondsia Chinensis (Jojoba) Seed Oil"") skin topical",ea6176bd490ff41a7aeb50dcae79d05cb7081c2d56bc9f4e2c0e3b8d361b0aaa,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:45+00:00,2026-07-13T06:26:48+00:00,1275229,1275229,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:48+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3121,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:chlorphenesin:bb756caddcdbc337,crossref,58,chlorphenesin,클로페네신,Chlorphenesin,Chlorphenesin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Chlorphenesin""}]","(""Chlorphenesin"") skin topical",bb756caddcdbc33794f6611c7cc037ec6df6ca854042cdc3a5b9fa9a546ba0ae,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:46+00:00,2026-07-13T06:26:48+00:00,439516,439516,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:48+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2122,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:cetyl_alcohol:a1b648ed0e6ed90c,crossref,59,cetyl_alcohol,세틸알코올,Cetyl Alcohol,Cetyl Alcohol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cetyl Alcohol""}]","(""Cetyl Alcohol"") skin topical",a1b648ed0e6ed90c4d15478e42bbb7d91e0ccb886c943a0e6924dcd75d931e52,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:46+00:00,2026-07-13T06:26:49+00:00,718155,718155,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:49+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2633,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:trimethylsiloxysilicate:6bf9884c62aae952,crossref,60,trimethylsiloxysilicate,트라이메틸실록시실리케이트,Trimethylsiloxysilicate,Trimethylsiloxysilicate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Trimethylsiloxysilicate""}]","(""Trimethylsiloxysilicate"") skin topical",6bf9884c62aae9523a8ec2e7f59597110a0126c4fff83377e8b01f92df270a94,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:46+00:00,2026-07-13T06:26:50+00:00,439436,439436,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:50+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3128,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:benzyl_salicylate:c7997f69e1d1b7bd,crossref,61,benzyl_salicylate,벤질살리실레이트,Benzyl Salicylate,Benzyl Salicylate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Benzyl Salicylate""}]","(""Benzyl Salicylate"") skin topical",c7997f69e1d1b7bd38d729447665483afc156d9fd859339ff8ca3eb8f59fa885,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:48+00:00,2026-07-13T06:26:51+00:00,472519,472519,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:51+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3155,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:isododecane:20f1616c677cfe97,crossref,62,isododecane,아이소도데케인,Isododecane,Isododecane,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Isododecane""}]","(""Isododecane"") skin topical",20f1616c677cfe971bddb5aff595140a87e7d1c1e2db90033d1cde2af31d532b,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:48+00:00,2026-07-13T06:26:51+00:00,439441,439441,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:51+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3156,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_hyaluronate:b6444e39f5262ecf,crossref,63,sodium_hyaluronate,소듐하이알루로네이트,Sodium Hyaluronate,Sodium Hyaluronate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Hyaluronate""}]","(""Sodium Hyaluronate"") skin topical",b6444e39f5262ecfa9848b00d8ce7751175745b2c66e37c975916159413ac824,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:49+00:00,2026-07-13T06:26:52+00:00,715606,715606,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:52+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3130,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:acrylates_c10_30_alkyl_acrylate_crosspolymer:1aba5582f7b99090,crossref,64,acrylates_c10_30_alkyl_acrylate_crosspolymer,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Acrylates/C10-30 Alkyl Acrylate Crosspolymer""}]","(""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"") skin topical",1aba5582f7b99090da8c64e3b972126d4f36de488b4a5b3b71292ee2b7fe5996,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:50+00:00,2026-07-13T06:26:53+00:00,2698082,2698082,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:53+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3139,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:synthetic_fluorphlogopite:f0ca9b713388b7f2,crossref,65,synthetic_fluorphlogopite,합성플루오르플로고파이트,Synthetic Fluorphlogopite,Synthetic Fluorphlogopite,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Synthetic Fluorphlogopite""}]","(""Synthetic Fluorphlogopite"") skin topical",f0ca9b713388b7f24e37c23c17ebb8a4b0da91b6c7db516eb7fd804f72eca6de,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:51+00:00,2026-07-13T06:26:54+00:00,735119,735119,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:54+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2637,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polysorbate_20:1c8cb607d1c55d50,crossref,66,polysorbate_20,폴리솔베이트20,Polysorbate 20,Polysorbate 20,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polysorbate 20""}]","(""Polysorbate 20"") skin topical",1c8cb607d1c55d509985c99675f10bb74b6ec11a599c668c2cf32ca8213ccfb1,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:51+00:00,2026-07-13T06:26:55+00:00,3263556,3263556,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:55+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3656,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:propylene_carbonate:fcc354a8bd479f61,crossref,67,propylene_carbonate,프로필렌카보네이트,Propylene Carbonate,Propylene Carbonate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Propylene Carbonate""}]","(""Propylene Carbonate"") skin topical",fcc354a8bd479f61246a69ac4f26bb2b5781dba2a479fee3329e68aac7304da0,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:52+00:00,2026-07-13T06:26:55+00:00,542340,542340,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:55+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2628,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:tin_oxide:93f02d04744d042b,crossref,68,tin_oxide,틴옥사이드,Tin Oxide,Tin Oxide,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Tin Oxide""}]","(""Tin Oxide"") skin topical",93f02d04744d042ba734aa048c59b4c42c78acce079c18c34fc63dc721be2f5d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:26:53+00:00,2026-07-13T06:26:55+00:00,1049676,1049676,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:26:55+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2634,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
