alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
에이치디아이/피피지/폴리카프로락톤크로스폴리머,에이치디아이/피피지/폴리카프로락톤크로스폴리머,,hdi_ppg_polycaprolactone_crosspolymer,added,공식 exact identity alias
에이치디아이/피피지/폴리카프롤락톤크로스폴리머,에이치디아이/피피지/폴리카프롤락톤크로스폴리머,,hdi_ppg_polycaprolactone_crosspolymer,added,공식 exact identity alias
에칠렌/브이에이코폴리머,에칠렌/브이에이코폴리머,,ethylene_va_copolymer,added,공식 exact identity alias
에칠렌/아크릴릭애씨드코폴리머,에칠렌/아크릴릭애씨드코폴리머,,ethylene_acrylic_acid_copolymer,added,공식 exact identity alias
에칠렌/프로필렌코폴리머,에칠렌/프로필렌코폴리머,,ethylene_propylene_copolymer,added,공식 exact identity alias
에칠렌디아민/스테아릴다이머디리놀리에이트코폴리머,에칠렌디아민/스테아릴다이머디리놀리에이트코폴리머,,ethylenediamine_stearyl_dimer_dilinoleate_copolymer,added,공식 exact identity alias
에칠렌브라실레이트,에칠렌브라실레이트,,ethylene_brassylate,added,공식 exact identity alias
에칠리놀리에이트,에칠리놀리에이트,,ethyl_linoleate,added,공식 exact identity alias
에칠마카다미에이트,에칠마카다미에이트,,ethyl_macadamiate,added,공식 exact identity alias
에칠셀룰로오스,에칠셀룰로오스,,ethylcellulose,added,공식 exact identity alias
에칠스테아레이트,에칠스테아레이트,,ethyl_stearate,added,공식 exact identity alias
에칠아세테이트,에칠아세테이트,,ethyl_acetate,added,공식 exact identity alias
에칠올리에이트,에칠올리에이트,,ethyl_oleate,added,공식 exact identity alias
에칠파라벤,에칠파라벤,,ethylparaben,added,공식 exact identity alias
에칠페룰레이트,에칠페룰레이트,,ethyl_ferulate,added,공식 exact identity alias
에칠헥산디올,에칠헥산디올,,ethyl_hexanediol,added,공식 exact identity alias
에칠헥실메톡시크릴렌,에칠헥실메톡시크릴렌,,ethylhexyl_methoxycrylene,added,공식 exact identity alias
에칠헥실스테아레이트,에칠헥실스테아레이트,,ethylhexyl_stearate,added,공식 exact identity alias
에칠헥실올리베이트,에칠헥실올리베이트,,ethylhexyl_olivate,added,공식 exact identity alias
에칠헥실이소노나노에이트,에칠헥실이소노나노에이트,,ethylhexyl_isononanoate,added,공식 exact identity alias
에칠헥실하이드록시스테아레이트,에칠헥실하이드록시스테아레이트,,ethylhexyl_hydroxystearate,added,공식 exact identity alias
에키움 플란타기네움씨오일,에키움플란타기네움씨오일,,echium_plantagineum_seed_oil,added,공식 exact identity alias
에탄올아민,에탄올아민,,ethanolamine,added,공식 exact identity alias
에티드로닉애씨드,에티드로닉애씨드,,etidronic_acid,added,공식 exact identity alias
에틸렌/브이에이코폴리머,에틸렌/브이에이코폴리머,,ethylene_va_copolymer,added,공식 exact identity alias
에틸렌/아크릴릭애씨드코폴리머,에틸렌/아크릴릭애씨드코폴리머,,ethylene_acrylic_acid_copolymer,added,공식 exact identity alias
에틸렌/프로필렌코폴리머,에틸렌/프로필렌코폴리머,,ethylene_propylene_copolymer,added,공식 exact identity alias
에틸렌다이아민/스테아릴다이머다이리놀리에이트코폴리머,에틸렌다이아민/스테아릴다이머다이리놀리에이트코폴리머,,ethylenediamine_stearyl_dimer_dilinoleate_copolymer,added,공식 exact identity alias
에틸렌브라실레이트,에틸렌브라실레이트,,ethylene_brassylate,added,공식 exact identity alias
에틸리놀리에이트,에틸리놀리에이트,,ethyl_linoleate,added,공식 exact identity alias
에틸마카다미에이트,에틸마카다미에이트,,ethyl_macadamiate,added,공식 exact identity alias
에틸셀룰로오스,에틸셀룰로오스,,ethylcellulose,added,공식 exact identity alias
에틸스테아레이트,에틸스테아레이트,,ethyl_stearate,added,공식 exact identity alias
에틸아세테이트,에틸아세테이트,,ethyl_acetate,added,공식 exact identity alias
에틸올리에이트,에틸올리에이트,,ethyl_oleate,added,공식 exact identity alias
에틸파라벤,에틸파라벤,,ethylparaben,added,공식 exact identity alias
에틸페룰레이트,에틸페룰레이트,,ethyl_ferulate,added,공식 exact identity alias
에틸헥산다이올,에틸헥산다이올,,ethyl_hexanediol,added,공식 exact identity alias
에틸헥실메톡시크릴렌,에틸헥실메톡시크릴렌,,ethylhexyl_methoxycrylene,added,공식 exact identity alias
에틸헥실스테아레이트,에틸헥실스테아레이트,,ethylhexyl_stearate,added,공식 exact identity alias
에틸헥실아이소노나노에이트,에틸헥실아이소노나노에이트,,ethylhexyl_isononanoate,added,공식 exact identity alias
에틸헥실아이소소노나노에이트,에틸헥실아이소소노나노에이트,,ethylhexyl_isononanoate,added,공식 exact identity alias
에틸헥실올리베이트,에틸헥실올리베이트,,ethylhexyl_olivate,added,공식 exact identity alias
에틸헥실폴리하이드록시스테아레이트,에틸헥실폴리하이드록시스테아레이트,,ethylhexyl_polyhydroxystearate,added,공식 exact identity alias
에틸헥실하이드록시스테아레이트,에틸헥실하이드록시스테아레이트,,ethylhexyl_hydroxystearate,added,공식 exact identity alias
에피갈로카테킨갈레이틸글루코사이드,에피갈로카테킨갈레이틸글루코사이드,,epigallocatechin_gallatyl_glucoside,added,공식 exact identity alias
엘-멘톨,엘-멘톨,,l_menthol,added,공식 exact identity alias
엘더열매추출물,엘더열매추출물,,sambucus_nigra_fruit_extract,added,공식 exact identity alias
엠블릭열매추출물,엠블릭열매추출물,,emblica_officinalis_fruit_extract,added,공식 exact identity alias
여지열매추출물,여지열매추출물,,litchi_chinensis_fruit_extract,added,공식 exact identity alias
연꽃꽃추출물,연꽃꽃추출물,,nelumbium_speciosum_flower_extract,added,공식 exact identity alias
연꽃뿌리추출물,연꽃뿌리추출물,,nelumbo_nucifera_root_extract,added,공식 exact identity alias
연꽃잎추출물,연꽃잎추출물,,nelumbo_nucifera_leaf_extract,added,공식 exact identity alias
연꽃추출물,연꽃추출물,,nelumbium_speciosum_flower_extract,added,공식 exact identity alias
염기성갈색16호,염기성갈색16호,,basic_brown_16,added,공식 exact identity alias
염기성자색2호,염기성자색2호,,basic_violet_2,added,공식 exact identity alias
염기성적색51호,염기성적색51호,,basic_red_51,added,공식 exact identity alias
염기성적색76호,염기성적색76호,,basic_red_76,added,공식 exact identity alias
염기성청색99호,염기성청색99호,,basic_blue_99,added,공식 exact identity alias
염기성황색87호,염기성황색87호,,basic_yellow_87,added,공식 exact identity alias
영국라벤더꽃/잎/줄기추출물,영국라벤더꽃/잎/줄기추출물,,lavandula_angustifolia_lavender_flower_leaf_stem_extract,added,공식 exact identity alias
영실추출물,영실추출물,,rosa_multiflora_fruit_extract,added,공식 exact identity alias
영지버섯추출물,영지버섯추출물,,ganoderma_lucidum_mushroom_extract,added,공식 exact identity alias
영지추출물,영지추출물,,ganoderma_lucidum_mushroom_extract,added,공식 exact identity alias
영하구기자추출물,영하구기자추출물,,lycium_barbarum_fruit_extract,added,공식 exact identity alias
오레가노잎추출물,오레가노잎추출물,,origanum_vulgare_leaf_extract,added,공식 exact identity alias
오렌지껍질왁스,오렌지껍질왁스,,citrus_aurantium_dulcis_orange_peel_wax,added,공식 exact identity alias
오렌지껍질추출물,오렌지껍질추출물,,citrus_aurantium_dulcis_orange_peel_extract,added,공식 exact identity alias
오렌지오일,오렌지오일,,citrus_aurantium_dulcis_orange_oil,added,공식 exact identity alias
오르니틴,오르니틴,,ornithine,added,공식 exact identity alias
오리스뿌리추출물,오리스뿌리추출물,,iris_florentina_root_extract,added,공식 exact identity alias
오리자놀,오리자놀,,oryzanol,added,공식 exact identity alias
오이씨오일,오이씨오일,,cucumis_sativus_cucumber_seed_oil,added,공식 exact identity alias
오일팜오일,오일팜오일,,elaeis_guineensis_palm_oil,added,공식 exact identity alias
오조케라이트,오조케라이트,,ozokerite,added,공식 exact identity alias
오카무라큰실말추출물,오카무라큰실말추출물,,cladosiphon_okamuranus_extract,added,공식 exact identity alias
오크라열매추출물,오크라열매추출물,,hibiscus_esculentus_fruit_extract,added,공식 exact identity alias
옥수수오일,옥수수오일,,zea_mays_corn_oil,added,공식 exact identity alias
옥수수커넬추출물,옥수수커넬추출물,,zea_mays_corn_kernel_extract,added,공식 exact identity alias
옥타데센,옥타데센,,octadecene,added,공식 exact identity alias
옥타데실다이-t-부틸-4-하이드록시하이드로신나메이트,옥타데실다이-t-부틸-4-하이드록시하이드로신나메이트,,octadecyl_di_t_butyl_4_hydroxyhydrocinnamate,added,공식 exact identity alias
옥탄다이올,옥탄다이올,,octanediol,added,공식 exact identity alias
옥탄디올,옥탄디올,,octanediol,added,공식 exact identity alias
옥토크릴렌,옥토크릴렌,,octocrylene,added,공식 exact identity alias
옥틸도데세스-16,옥틸도데세스-16,,octyldodeceth_16,added,공식 exact identity alias
옥틸도데실네오펜타노에이트,옥틸도데실네오펜타노에이트,,octyldodecyl_neopentanoate,added,공식 exact identity alias
옥틸도데실미리스테이트,옥틸도데실미리스테이트,,octyldodecyl_myristate,added,공식 exact identity alias
옥틸도데실올리에이트,옥틸도데실올리에이트,,octyldodecyl_oleate,added,공식 exact identity alias
옥틸도데실자일로사이드,옥틸도데실자일로사이드,,octyldodecyl_xyloside,added,공식 exact identity alias
옥틸아크릴아마이드/아크릴레이트/부틸아미노에칠메타크 릴레이트코폴리머,옥틸아크릴아마이드/아크릴레이트/부틸아미노에칠메타크릴레이트코폴리머,,octylacrylamide_acrylates_butylaminoethyl_methacrylate_copolymer,added,공식 exact identity alias
옥틸아크릴아마이드/아크릴레이트/부틸아미노에틸메타크 릴레이트코폴리머,옥틸아크릴아마이드/아크릴레이트/부틸아미노에틸메타크릴레이트코폴리머,,octylacrylamide_acrylates_butylaminoethyl_methacrylate_copolymer,added,공식 exact identity alias
온천수,온천수,,onsen_sui,added,공식 exact identity alias
올레라케아아크멜라추출물,올레라케아아크멜라추출물,,acmella_oleracea_extract,added,공식 exact identity alias
올레스-10,올레스-10,,oleth_10,added,공식 exact identity alias
올레스-20,올레스-20,,oleth_20,added,공식 exact identity alias
올레아놀릭애씨드,올레아놀릭애씨드,,oleanolic_acid,added,공식 exact identity alias
올레익/리놀레익/리놀레닉/폴리글리세라이드,올레익/리놀레익/리놀레닉/폴리글리세라이드,,oleic_linoleic_linolenic_polyglycerides,added,공식 exact identity alias
올레익/리놀 레익/리놀레닉폴리글리세라이드,올레익/리놀레익/리놀레닉폴리글리세라이드,,oleic_linoleic_linolenic_polyglycerides,added,공식 exact identity alias
올레익/리놀레익/리놀레닉폴리글리세라이즈,올레익/리놀레익/리놀레닉폴리글리세라이즈,,oleic_linoleic_linolenic_polyglycerides,added,공식 exact identity alias
올레익애씨드,올레익애씨드,cholesterol_fatty_acids,oleic_acid,reassigned_exact_identity,공식 exact identity alias
올레일알코올,올레일알코올,,oleyl_alcohol,added,공식 exact identity alias
올리고펩타이드-1,올리고펩타이드-1,,oligopeptide_1,added,공식 exact identity alias
올리고펩타이드-2,올리고펩타이드-2,,oligopeptide_2,added,공식 exact identity alias
올리브나무잎추출물,올리브나무잎추출물,,olea_europaea_olive_leaf_extract,added,공식 exact identity alias
올리브오일불검화물,올리브오일불검화물,,olea_europaea_olive_oil_unsaponifiables,added,공식 exact identity alias
올리브오일폴리글리세릴-6에스터,올리브오일폴리글리세릴-6에스터,,olive_oil_polyglyceryl_6_esters,added,공식 exact identity alias
올리브잎추출물,올리브잎추출물,,olea_europaea_olive_leaf_extract,added,공식 exact identity alias
옻나무껍질왁스,옻나무껍질왁스,,rhus_verniciflua_peel_wax,added,공식 exact identity alias
와일드망고커넬버터,와일드망고커넬버터,,irvingia_gabonensis_kernel_butter,added,공식 exact identity alias
와일드얌뿌리추출물,와일드얌뿌리추출물,,dioscorea_villosa_wild_yam_root_extract,added,공식 exact identity alias
완두콩전초추출물,완두콩전초추출물,,pisum_sativum_pea_extract,added,공식 exact identity alias
완두콩추출물,완두콩추출물,,pisum_sativum_pea_extract|pisum_sativum_pea_seed_extract,skipped_conflict,KCIA alias가 둘 이상의 선택 canonical에 연결됨
완두콩펩타이드,완두콩펩타이드,,pisum_sativum_pea_peptide,added,공식 exact identity alias
왕귤껍질오일,왕귤껍질오일,,citrus_grandis_grapefruit_peel_oil,added,공식 exact identity alias
왕귤껍질추출물,왕귤껍질추출물,,citrus_grandis_grapefruit_peel_extract,added,공식 exact identity alias
왕귤추출물,왕귤추출물,,citrus_grandis_grapefruit_fruit_extract,added,공식 exact identity alias
왜당귀뿌리추출물,왜당귀뿌리추출물,,angelica_acutiloba_root_extract,added,공식 exact identity alias
용과추출물,용과추출물,,hylocereus_undatus_fruit_extract,added,공식 exact identity alias
우뭇가사리추출물,우뭇가사리추출물,,gelidium_cartilagineum_extract,added,공식 exact identity alias
우엉뿌리추출물,우엉뿌리추출물,,arctium_lappa_root_extract,added,공식 exact identity alias
우엉추출물,우엉추출물,,arctium_lappa_root_extract,added,공식 exact identity alias
우유단백질추출물,우유단백질추출물,,milk_protein_extract,added,공식 exact identity alias
운데세스-11,운데세스-11,,undeceth_11,added,공식 exact identity alias
운데세스-5,운데세스-5,,undeceth_5,added,공식 exact identity alias
운데칸,운데칸,,undecane,added,공식 exact identity alias
운데케인,운데케인,,undecane,added,공식 exact identity alias
운지버섯추출물,운지버섯추출물,,trametes_versicolor_extract,added,공식 exact identity alias
울트라마린,울트라마린,,ultramarines,added,공식 exact identity alias
웨스트오스트레일리아산달우드목부오일,웨스트오스트레일리아산달우드목부오일,,fusanus_spicatus_wood_oil,added,공식 exact identity alias
위치하젤잎추출물,위치하젤잎추출물,,hamamelis_virginiana_witch_hazel_leaf_extract,added,공식 exact identity alias
위치하젤추출물,위치하젤추출물,,hamamelis_virginiana_witch_hazel_extract,added,공식 exact identity alias
윈터그린잎추출물,윈터그린잎추출물,,gaultheria_procumbens_wintergreen_leaf_extract,added,공식 exact identity alias
윈터체리뿌리추출물,윈터체리뿌리추출물,,withania_somnifera_root_extract,added,공식 exact identity alias
유비퀴논,유비퀴논,,ubiquinone,added,공식 exact identity alias
유자추출물,유자추출물,,citrus_junos_fruit_extract,added,공식 exact identity alias
유차나무씨오일,유차나무씨오일,,camellia_oleifera_seed_oil,added,공식 exact identity alias
유차나무잎추출물,유차나무잎추출물,,camellia_oleifera_leaf_extract,added,공식 exact identity alias
유채/유동오일코폴리머,유채/유동오일코폴리머,,brassica_campestris_aleurites_fordi_oil_copolymer,added,공식 exact identity alias
유채스테롤,유채스테롤,,brassica_campestris_rapeseed_sterols,added,공식 exact identity alias
유채씨오일,유채씨오일,,brassica_campestris_rapeseed_seed_oil,added,공식 exact identity alias
유칼립투스잎추출물,유칼립투스잎추출물,,eucalyptus_globulus_leaf_extract,added,공식 exact identity alias
유향나무오일,유향나무오일,,boswellia_carterii_oil,added,공식 exact identity alias
유향유,유향유,,boswellia_carterii_oil,added,공식 exact identity alias
육계껍질추출물,육계껍질추출물,,cinnamomum_zeylanicum_bark_extract,added,공식 exact identity alias
육계나무껍질추출물,육계나무껍질추출물,,cinnamomum_zeylanicum_bark_extract,added,공식 exact identity alias
율무씨추출물,율무씨추출물,,coix_lacryma_jobi_ma_yuen_seed_extract,added,공식 exact identity alias
은방울꽃비늘줄기/뿌리추출물,은방울꽃비늘줄기/뿌리추출물,,convallaria_majalis_bulb_root_extract,added,공식 exact identity alias
은행나무잎추출물,은행나무잎추출물,,ginkgo_biloba_leaf_extract,added,공식 exact identity alias
은행나무잎출물,은행나무잎출물,,ginkgo_biloba_leaf_extract,added,공식 exact identity alias
은행잎추출물,은행잎추출물,,ginkgo_biloba_leaf_extract,added,공식 exact identity alias
의이인추출물,의이인추출물,,coix_lacryma_jobi_ma_yuen_seed_extract,added,공식 exact identity alias
이눌린,이눌린,,inulin,added,공식 exact identity alias
이눌린라우릴카바메이트,이눌린라우릴카바메이트,,inulin_lauryl_carbamate,added,공식 exact identity alias
이디티에이,이디티에이,,edta,added,공식 exact identity alias
이미다졸리디닐우레아,이미다졸리디닐우레아,,imidazolidinyl_urea,added,공식 exact identity alias
이소데실네오펜타노에이트,이소데실네오펜타노에이트,,isodecyl_neopentanoate,added,공식 exact identity alias
이소데실이소노나노에이트,이소데실이소노나노에이트,,isodecyl_isononanoate,added,공식 exact identity alias
이소부탄,이소부탄,,isobutane,added,공식 exact identity alias
이소부틸메타크릴레이트/비스-하이드록시프로필디메치콘 아크릴레이트코폴리머,이소부틸메타크릴레이트/비스-하이드록시프로필디메치콘아크릴레이트코폴리머,,isobutylmethacrylate_bis_hydroxypropyl_dimethicone_acr_kcia_2457,added,공식 exact identity alias
이소세테스-10,이소세테스-10,,isoceteth_10,added,공식 exact identity alias
이소세테스-20,이소세테스-20,,isoceteth_20,added,공식 exact identity alias
이소세틸스테아레이트,이소세틸스테아레이트,,isocetyl_stearate,added,공식 exact identity alias
이소세틸스테아로일스테아레이트,이소세틸스테아로일스테아레이트,,isocetyl_stearoyl_stearate,added,공식 exact identity alias
이소스테아릴네오펜타노에이트,이소스테아릴네오펜타노에이트,,isostearyl_neopentanoate,added,공식 exact identity alias
이소스테아릴알코올,이소스테아릴알코올,,isostearyl_alcohol,added,공식 exact identity alias
이소스테아릴이소스테아레이트,이소스테아릴이소스테아레이트,,isostearyl_isostearate,added,공식 exact identity alias
이소유제놀,이소유제놀,,isoeugenol,added,공식 exact identity alias
이소트리데실이소노나노에이트,이소트리데실이소노나노에이트,,isotridecyl_isononanoate,added,공식 exact identity alias
이소펜틸디올,이소펜틸디올,,isopentyldiol,added,공식 exact identity alias
이소프로판올아민,이소프로판올아민,,isopropanolamine,added,공식 exact identity alias
이소프로필라우로일사코시네이트,이소프로필라우로일사코시네이트,,isopropyl_lauroyl_sarcosinate,added,공식 exact identity alias
이소프로필이소스테아레이트,이소프로필이소스테아레이트,,isopropyl_isostearate,added,공식 exact identity alias
이테야자열매오일,이테야자열매오일,,mauritia_flexuosa_fruit_oil,added,공식 exact identity alias
인도연꽃추출물,인도연꽃추출물,,nelumbium_speciosum_flower_extract,added,공식 exact identity alias
인동덩굴꽃추출물,인동덩굴꽃추출물,,lonicera_caprifolium_honeysuckle_flower_extract|lonicera_japonica_honeysuckle_flower_extract,skipped_conflict,KCIA alias가 둘 이상의 선택 canonical에 연결됨
인삼추출물,인삼추출물,,panax_ginseng_root_extract,added,공식 exact identity alias
인카르나타시계꽃열매추출물,인카르나타시계꽃열매추출물,,passiflora_incarnata_fruit_extract,added,공식 exact identity alias
일당귀추출물,일당귀추출물,,angelica_acutiloba_root_extract,added,공식 exact identity alias
일라이트,일라이트,,illite,added,공식 exact identity alias
일랑일랑꽃오일,일랑일랑꽃오일,,cananga_odorata_flower_oil,added,공식 exact identity alias
잇꽃글루코사이드,잇꽃글루코사이드,,safflower_glucoside,added,공식 exact identity alias
잇꽃꽃추출물,잇꽃꽃추출물,,carthamus_tinctorius_safflower_flower_extract,added,공식 exact identity alias
잇꽃올레오좀,잇꽃올레오좀,,carthamus_tinctorius_safflower_oleosomes,added,공식 exact identity alias
자귀나무껍질추출물,자귀나무껍질추출물,,albizia_julibrissin_bark_extract,added,공식 exact identity alias
자근추출물,자근추출물,,lithospermum_erythrorhizon_root_extract,added,공식 exact identity alias
자목련꽃추출물,자목련꽃추출물,,magnolia_liliflora_flower_extract,added,공식 exact identity alias
자몽껍질오일,자몽껍질오일,,citrus_paradisi_grapefruit_peel_oil,added,공식 exact identity alias
자몽껍질추출물,자몽껍질추출물,,citrus_paradisi_grapefruit_peel_extract,added,공식 exact identity alias
자몽추출물,자몽추출물,,citrus_paradisi_grapefruit_fruit_extract,added,공식 exact identity alias
자색401호,자색401호,,alizurol_purple,added,공식 exact identity alias
자소엽추출물,자소엽추출물,,perilla_frutescens_leaf_extract,added,공식 exact identity alias
자이언트켈프추출물,자이언트켈프추출물,,macrocystis_pyrifera_kelp_extract,added,공식 exact identity alias
자주개자리씨가루,자주개자리씨가루,,medicago_sativa_alfalfa_seed_powder,added,공식 exact identity alias
자주개자리추출물,자주개자리추출물,,medicago_sativa_alfalfa_extract,added,공식 exact identity alias
작약뿌리추출물,작약뿌리추출물,,paeonia_lactiflora_root_extract,added,공식 exact identity alias
작약추출물,작약추출물,,paeonia_lactiflora_root_extract,added,공식 exact identity alias
장미꽃오일,장미꽃오일,,rose_flower_oil,added,공식 exact identity alias
장미꽃추출물,장미꽃추출물,,rosa_hybrid_flower_extract,added,공식 exact identity alias
장미추출물,장미추출물,,rose_extract,added,공식 exact identity alias
적색201호,적색201호,,lithol_rubine_b,added,공식 exact identity alias
적색218호,적색218호,,tetrachlorotetrabromofluorescein,added,공식 exact identity alias
적색226호,적색226호,,helindone_pink_cn,added,공식 exact identity alias
적색504호,적색504호,,ponceau_sx,added,공식 exact identity alias
접시꽃추출물,접시꽃추출물,,althaea_rosea_flower_extract,added,공식 exact identity alias
제비꽃꽃추출물,제비꽃꽃추출물,,viola_mandshurica_flower_extract,added,공식 exact identity alias
제비꽃추출물,제비꽃추출물,,viola_mandshurica_flower_extract,added,공식 exact identity alias
제올라이트,제올라이트,,zeolite,added,공식 exact identity alias
젤란검,젤란검,,gellan_gum,added,공식 exact identity alias
줄맨드라미씨추출물,줄맨드라미씨추출물,,amaranthus_caudatus_seed_extract,added,공식 exact identity alias
중국작약뿌리추출물,중국작약뿌리추출물,,paeonia_lactiflora_root_extract,added,공식 exact identity alias
지모뿌리추출물,지모뿌리추출물,,anemarrhena_asphodeloides_root_extract,added,공식 exact identity alias
지모추출물,지모추출물,,anemarrhena_asphodeloides_root_extract,added,공식 exact identity alias
지치뿌리추출물,지치뿌리추출물,,lithospermum_erythrorhizon_root_extract,added,공식 exact identity alias
지황뿌리추출물,지황뿌리추출물,,rehmannia_chinensis_root_extract,added,공식 exact identity alias
지황추출물,지황추출물,,rehmannia_chinensis_root_extract,added,공식 exact identity alias
진들딸기씨오일,진들딸기씨오일,,rubus_chamaemorus_seed_oil,added,공식 exact identity alias
진들딸기추출물,진들딸기추출물,,rubus_chamaemorus_fruit_extract,added,공식 exact identity alias
진주가루,진주가루,,pearl_powder,added,공식 exact identity alias
진흙버섯추출물,진흙버섯추출물,,phellinus_linteus_extract,added,공식 exact identity alias
징크옥사이드,징크옥사이드,,zinc_oxide,added,공식 exact identity alias
찔레꽃열매추출물,찔레꽃열매추출물,,rosa_multiflora_fruit_extract,added,공식 exact identity alias
차가버섯추출물,차가버섯추출물,,inonotus_obliquus_mushroom_extract,added,공식 exact identity alias
참깨오일,참깨오일,,sesamum_indicum_sesame_seed_oil,added,공식 exact identity alias
참당귀뿌리추출물,참당귀뿌리추출물,,angelica_gigas_root_extract,added,공식 exact identity alias
참마뿌리추출물,참마뿌리추출물,,dioscorea_japonica_root_extract,added,공식 exact identity alias
참미역추출물,참미역추출물,,undaria_pinnatifida_extract,added,공식 exact identity alias
창질경이잎추출물,창질경이잎추출물,,plantago_lanceolata_leaf_extract,added,공식 exact identity alias
창포뿌리추출물,창포뿌리추출물,,acorus_calamus_root_extract,added,공식 exact identity alias
창포추출물,창포추출물,,acorus_calamus_root_extract,added,공식 exact identity alias
채널드랙추출물,채널드랙추출물,,pelvetia_canaliculata_extract,added,공식 exact identity alias
채송화추출물,채송화추출물,,portulaca_grandiflora_extract,added,공식 exact identity alias
청호추출물,청호추출물,,artemisia_annua_extract,added,공식 exact identity alias
초피나무열매추출물,초피나무열매추출물,,zanthoxylum_piperitum_fruit_extract,added,공식 exact identity alias
치아씨추출물,치아씨추출물,,salvia_hispanica_seed_extract,added,공식 exact identity alias
치옥틱애씨드,치옥틱애씨드,,thioctic_acid,added,공식 exact identity alias
카나우바왁스,카나우바왁스,,copernicia_cerifera_carnauba_wax,added,공식 exact identity alias
카놀라오일,카놀라오일,,canola_oil,added,공식 exact identity alias
카라기난,카라기난,,carrageenan,added,공식 exact identity alias
카라기난가루,카라기난가루,,chondrus_crispus_powder,added,공식 exact identity alias
카렌둘라꽃오일,카렌둘라꽃오일,,calendula_officinalis_flower_oil,added,공식 exact identity alias
카렌둘라추출물,카렌둘라추출물,,calendula_officinalis_extract,added,공식 exact identity alias
카르노신,카르노신,,carnosine,added,공식 exact identity alias
카르니틴,카르니틴,,carnitine,added,공식 exact identity alias
카르본,카르본,,carvone,added,공식 exact identity alias
카리오덴드론 오리노켄세씨오일,카리오덴드론오리노켄세씨오일,,caryodendron_orinocense_seed_oil,added,공식 exact identity alias
카멜그라스오일,카멜그라스오일,,cymbopogon_schoenanthus_oil,added,공식 exact identity alias
카민,카민,,carmine,added,공식 exact identity alias
카본블랙,카본블랙,,carbon_black,added,공식 exact identity alias
카부레이바오일,카부레이바오일,,myrocarpus_fastigiatus_oil,added,공식 exact identity alias
카카오씨추출물,카카오씨추출물,,theobroma_cacao_cocoa_seed_extract,added,공식 exact identity alias
카카오추출물,카카오추출물,,theobroma_cacao_cocoa_extract,added,공식 exact identity alias
카퍼글루코네이트,카퍼글루코네이트,,copper_gluconate,added,공식 exact identity alias
카프로오일스핑고신,카프로오일스핑고신,,caprooyl_sphingosine,added,공식 exact identity alias
카프로오일피토스핑고신,카프로오일피토스핑고신,,caprooyl_phytosphingosine,added,공식 exact identity alias
카프로익애씨드,카프로익애씨드,,caproic_acid,added,공식 exact identity alias
카프릴로일글리세린/세바식애씨드코폴리머,카프릴로일글리세린/세바식애씨드코폴리머,,capryloyl_glycerin_sebacic_acid_copolymer,added,공식 exact identity alias
카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드,카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드,,caprylic_capric_myristic_stearic_triglyceride,added,공식 exact identity alias
카프릴릭/카프릭/미리스틱/스테아릭트리글리세라이드,카프릴릭/카프릭/미리스틱/스테아릭트리글리세라이드,,caprylic_capric_myristic_stearic_triglyceride,added,공식 exact identity alias
카프릴릭/카프릭글리세라이드,카프릴릭/카프릭글리세라이드,,caprylic_capric_glycerides,added,공식 exact identity alias
카프릴릭/카프릭글리세라이즈,카프릴릭/카프릭글리세라이즈,,caprylic_capric_glycerides,added,공식 exact identity alias
카프릴릭애씨드,카프릴릭애씨드,,caprylic_acid,added,공식 exact identity alias
카프릴릴다이메티콘에톡시글루코사이드,카프릴릴다이메티콘에톡시글루코사이드,,caprylyl_dimethicone_ethoxy_glucoside,added,공식 exact identity alias
카프릴릴디메치콘에톡시글루코사이드,카프릴릴디메치콘에톡시글루코사이드,,caprylyl_dimethicone_ethoxy_glucoside,added,공식 exact identity alias
칸데릴라/호호바/쌀겨폴리글리세릴-3에스터,칸데릴라/호호바/쌀겨폴리글리세릴-3에스터,,candelilla_jojoba_rice_bran_polyglyceryl_3_esters,added,공식 exact identity alias
칸데릴라왁스,칸데릴라왁스,,euphorbia_cerifera_candelilla_wax,added,공식 exact identity alias
칸디다봄비콜라/글루코오스/메칠레이프씨데이트발효물,칸디다봄비콜라/글루코오스/메칠레이프씨데이트발효물,,candida_bombicola_glucose_methyl_rapeseedate_ferment,added,공식 exact identity alias
칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,,candida_bombicola_glucose_methyl_rapeseedate_ferment,added,공식 exact identity alias
칼라민,칼라민,,calamine,added,공식 exact identity alias
칼슘스테아레이트,칼슘스테아레이트,,calcium_stearate,added,공식 exact identity alias
칼슘실리케이트,칼슘실리케이트,,calcium_silicate,added,공식 exact identity alias
칼슘카보네이트,칼슘카보네이트,,calcium_carbonate,added,공식 exact identity alias
칼슘클로라이드,칼슘클로라이드,,calcium_chloride,added,공식 exact identity alias
칼슘티타늄보로실리케이트,칼슘티타늄보로실리케이트,,calcium_titanium_borosilicate,added,공식 exact identity alias
칼슘판토테네이트,칼슘판토테네이트,,calcium_pantothenate,added,공식 exact identity alias
캐놀라오일,캐놀라오일,,canola_oil,added,공식 exact identity alias
캐럽콩검,캐럽콩검,,ceratonia_siliqua_carob_gum,added,공식 exact identity alias
