fetched_on,source_url,inci_name,functions_json,restrictions_json,sccs_opinions_json,substance_ids_json
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMP-ACRYLATES COPOLYMER,"[""FILM FORMING""]","[""III/61""]",[],"[""74436""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMP-ACRYLATES/ALLYL METHACRYLATE COPOLYMER,"[""FILM FORMING"", ""HAIR FIXING""]","[""III/61""]",[],"[""54612""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMP-ISOSTEAROYL HYDROLYZED WHEAT PROTEIN,"[""CLEANSING"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]","[""III/61""]",[],"[""74445""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMYL CINNAMAL,"[""PERFUMING""]","[""III/67""]",[],"[""31923""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMYL SALICYLATE,"[""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""31924""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMYLOPECTIN,"[""BINDING"", ""VISCOSITY CONTROLLING""]",[],[],"[""74454""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMYLOSE,"[""HUMECTANT""]",[],[],"[""83148""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AMYRIS BALSAMIFERA BARK OIL,"[""FRAGRANCE"", ""PERFUMING""]",[],[],"[""74455""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANANAS SATIVUS FRUIT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54454""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANASTATICA HIEROCHUNTICA EXTRACT,"[""ASTRINGENT"", ""SKIN CONDITIONING""]",[],[],"[""54458""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANEMARRHENA ASPHODELOIDES ROOT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54462""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANETHOLE,"[""DENATURANT"", ""FRAGRANCE""]","[""III/329""]",[],"[""74302""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANGELICA ACUTILOBA ROOT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54465""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANGELICA GIGAS ROOT EXTRACT,"[""HAIR CONDITIONING"", ""HAIR WAVING OR STRAIGHTENING"", ""SKIN CONDITIONING""]",[],[],"[""54472""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANGELICA KEISKEI LEAF/STEM EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54473""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANHYDROXYLITOL,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""54477""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ANISE ALCOHOL,"[""PERFUMING""]","[""III/80""]",[],"[""74308""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,APIGENIN,"[""ANTIOXIDANT"", ""HAIR CONDITIONING""]",[],[],"[""85203""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,APIUM GRAVEOLENS SEED EXTRACT,"[""ANTIOXIDANT"", ""PERFUMING""]",[],[],"[""39187""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARACHIDIC ACID,"[""CLEANSING"", ""OPACIFYING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""74353""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARACHIDYL ALCOHOL,"[""EMULSION STABILISING"", ""SKIN CONDITIONING - EMOLLIENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""74355""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARACHIDYL GLUCOSIDE,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""54563""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARBUTIN,"[""ANTIOXIDANT"", ""BLEACHING"", ""SKIN CONDITIONING - MISCELLANEOUS""]","[""III/378""]","[""Opinion on beta-Arbutin""]","[""74362""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARCTIUM LAPPA ROOT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54571""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARCTOSTAPHYLOS UVA-URSI LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""93736""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARGANIA SPINOSA KERNEL OIL,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""54495""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARGININE,"[""ANTISTATIC"", ""FRAGRANCE"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""74314""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARGININE HCL,"[""SKIN CONDITIONING""]",[],[],"[""31985""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARGININE PCA,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""74320""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARGININE/LYSINE POLYPEPTIDE,"[""SKIN CONDITIONING""]",[],[],"[""31988""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARNICA MONTANA FLOWER EXTRACT,"[""FRAGRANCE"", ""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""74322""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARTEMIA EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""31993""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARTEMISIA ANNUA EXTRACT,"[""FRAGRANCE""]",[],[],"[""54510""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARTEMISIA CAPILLARIS EXTRACT,[],[],[],"[""89306""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARTEMISIA PRINCEPS LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54521""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ARTEMISIA VULGARIS OIL,"[""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""83056""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASCOPHYLLUM NODOSUM EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""32002""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASCORBIC ACID,"[""ANTIOXIDANT"", ""BUFFERING"", ""FRAGRANCE"", ""SKIN CONDITIONING""]",[],[],"[""74328""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASCORBIC ACID POLYPEPTIDE,"[""ANTIOXIDANT"", ""SKIN CONDITIONING""]",[],[],"[""74329""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASCORBYL GLUCOSIDE,"[""ANTIOXIDANT""]",[],[],"[""54531""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASCORBYL PALMITATE,"[""ANTIOXIDANT"", ""FRAGRANCE""]",[],[],"[""32007""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASCORBYL TETRAISOPALMITATE,"[""ANTIOXIDANT"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""54533""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASIATIC ACID,"[""LIGHT STABILIZER"", ""SKIN CONDITIONING""]",[],[],"[""32009""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASIATICOSIDE,"[""ANTIOXIDANT"", ""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""54535""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASPALATHUS LINEARIS LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54538""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASPARAGINE,"[""ANTISTATIC"", ""FRAGRANCE"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""74335""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASPARAGOPSIS ARMATA EXTRACT,"[""SKIN PROTECTING""]",[],[],"[""32012""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASPARTIC ACID,"[""ANTISTATIC"", ""FRAGRANCE"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""74340""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASPERGILLUS FERMENT,"[""SKIN CONDITIONING""]",[],[],"[""32017""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASTAXANTHIN,"[""SKIN CONDITIONING""]",[],[],"[""54627""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASTRAGALUS MEMBRANACEUS ROOT EXTRACT,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""54630""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ASTROCARYUM MURUMURU SEED BUTTER,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""54634""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ATELOCOLLAGEN,"[""SKIN CONDITIONING""]",[],[],"[""74458""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVENA SATIVA BRAN EXTRACT,"[""ABRASIVE""]",[],[],"[""32029""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVENA SATIVA KERNEL EXTRACT,"[""ABRASIVE"", ""ANTIOXIDANT"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""74463""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVENA SATIVA KERNEL OIL,"[""SKIN CONDITIONING""]",[],[],"[""74464""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVENA SATIVA MEAL EXTRACT,"[""SOOTHING""]",[],[],"[""32035""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVENA SATIVA PEPTIDE,"[""FILM FORMING"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""54775""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVENA SATIVA PROTEIN EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""32037""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AVERRHOA CARAMBOLA LEAF EXTRACT,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""54779""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,AZULENE,"[""SKIN CONDITIONING"", ""SOOTHING""]",[],[],"[""74540""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BACILLUS FERMENT,"[""SKIN CONDITIONING""]",[],[],"[""54791""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BACILLUS/FOLIC ACID FERMENT FILTRATE EXTRACT,"[""ANTIOXIDANT"", ""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""95862""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BACILLUS/SOYBEAN FERMENT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54794""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAKUCHIOL,"[""ANTIMICROBIAL"", ""ANTIOXIDANT"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""32053""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA ARUNDINACEA STEM EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54805""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA ARUNDINACEA STEM POWDER,"[""ABRASIVE""]",[],[],"[""54806""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA VULGARIS EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""83444""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA VULGARIS LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""83583""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA VULGARIS LEAF/STEM EXTRACT,"[""HUMECTANT"", ""ORAL CARE""]",[],[],"[""54808""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA VULGARIS SHOOT EXTRACT,"[""ANTIOXIDANT"", ""ASTRINGENT"", ""HUMECTANT"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""82473""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BAMBUSA VULGARIS WATER,"[""SKIN CONDITIONING""]",[],[],"[""54810""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BARIUM SULFATE,"[""COLORANT"", ""OPACIFYING""]","[""IV/122""]",[],"[""32059""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BASIC BLUE 99,"[""HAIR CONDITIONING"", ""HAIR DYEING""]",[],"[""OPINIONONBasic Blue 99 (C059)"", ""Opinion on Basic Blue 99""]","[""32069""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BASIC BROWN 16,"[""HAIR DYEING""]",[],"[""Opinion concerning Basic Brown 16"", ""Opinion on Basic Brown 16""]","[""32070""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BASIC RED 51,"[""HAIR DYEING""]",[],"[""Opinion concerning Basic Red 51"", ""Opinion on Basic Red 51""]","[""54821""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BASIC RED 76,"[""HAIR DYEING""]",[],"[""Opinion on Basic Red 76""]","[""32080""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BASIC VIOLET 2,"[""HAIR DYEING""]","[""III/278""]","[""Opinion on Basic Violet 2""]","[""54825""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BASIC YELLOW 87,"[""HAIR DYEING""]",[],"[""Opinion concerning Basic Yellow 87""]","[""54828""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BATYL ALCOHOL,"[""EMULSION STABILISING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""32087""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEESWAX,"[""BINDING"", ""EMULSION STABILISING"", ""FRAGRANCE"", ""SKIN CONDITIONING"", ""VISCOSITY CONTROLLING""]",[],[],"[""92344""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENAMIDOPROPYL DIMETHYLAMINE,"[""ANTISTATIC"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""32098""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENETH-30,"[""CLEANSING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""74582""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENTRIMONIUM CHLORIDE,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""PRESERVATIVE""]","[""V/44""]","[""Opinion on Alkyl (C16, C18, C22) trimethylammonium chloride - For other uses than as a preservative""]","[""32112""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENTRIMONIUM METHOSULFATE,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""74588""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENYL ALCOHOL,"[""BINDING"", ""EMULSION STABILISING"", ""SKIN CONDITIONING - EMOLLIENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""74589""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENYL BEHENATE,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""74591""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BEHENYL/STEARYL AMINOPROPANEDIOL ESTERS,"[""HAIR CONDITIONING""]",[],[],"[""89057""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BELLIS PERENNIS FLOWER EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54842""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENTONITE,"[""ABSORBENT"", ""BULKING"", ""EMULSION STABILISING"", ""VISCOSITY CONTROLLING""]","[""IV/119""]",[],"[""32125""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZALDEHYDE,"[""DENATURANT"", ""FLAVOURING"", ""FRAGRANCE"", ""PERFUMING""]",[],[],"[""74599""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZALKONIUM CHLORIDE,"[""ANTIMICROBIAL"", ""ANTISTATIC"", ""DEODORANT"", ""PRESERVATIVE"", ""SURFACTANT - DISPERSING""]","[""V/54 III/65""]",[],"[""32129""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZOIC ACID,"[""FRAGRANCE"", ""PRESERVATIVE"", ""pH ADJUSTERS""]","[""V/1""]",[],"[""32134""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZOPHENONE-4,"[""LIGHT STABILIZER"", ""UV ABSORBER"", ""UV FILTER""]","[""VI/22""]",[],"[""32143""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZOTRIAZOLYL DODECYL P-CRESOL,"[""UV ABSORBER""]",[],[],"[""54653""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZYL ALCOHOL,"[""PERFUMING"", ""PRESERVATIVE"", ""SOLVENT"", ""VISCOSITY CONTROLLING""]","[""III/45 and V/34""]",[],"[""32153""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZYL BENZOATE,"[""ANTIMICROBIAL"", ""PERFUMING"", ""SOLVENT""]","[""III/85""]",[],"[""32154""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZYL CINNAMATE,"[""PERFUMING""]","[""III/81""]",[],"[""32155""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZYL GLYCOL,"[""SOLVENT""]",[],[],"[""54657""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BENZYL SALICYLATE,"[""LIGHT STABILIZER"", ""PERFUMING""]","[""III/75""]",[],"[""32159""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETA VULGARIS ROOT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""54740""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETA-CAROTENE,"[""SKIN CONDITIONING""]","[""IV/111""]",[],"[""32173""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETA-CARYOPHYLLENE,"[""FRAGRANCE"", ""PERFUMING"", ""SKIN CONDITIONING""]","[""III/332""]",[],"[""54743""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETA-GLUCAN,"[""BULKING"", ""SKIN CONDITIONING - MISCELLANEOUS""]",[],[],"[""54744""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETA-SITOSTEROL,"[""EMULSION STABILISING"", ""FRAGRANCE"", ""LIGHT STABILIZER"", ""SKIN CONDITIONING""]",[],[],"[""74521""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETAINE,"[""HAIR CONDITIONING"", ""HUMECTANT"", ""SKIN CONDITIONING - HUMECTANT""]",[],[],"[""74520""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETAINE SALICYLATE,"[""ANTIMICROBIAL"", ""KERATOLYTIC""]",[],[],"[""54747""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,BETAPHYCUS GELATINUM EXTRACT,"[""BLEACHING""]",[],[],"[""54748""]"
