rank,source_ingredient_id,dominant_name,row_count,product_count,cumulative_all_rows_pct,observed_name_count,top_observed_names,observed_names_json,existing_canonical_id,triage_status,triage_note
643,ing_pending_96518281603f,copernicia Cerifera (Carnauba) Wax(Copernicia Cerifera Cera/Cire De Carnauba),219,219,15.0468,11,copernicia Cerifera (Carnauba) Wax(Copernicia Cerifera Cera/Cire De Carnauba) (182) | Copernicia Cerifera (Carnauba) Wax(Copernicia Cerifera Cera/Cire De Carnauba) (7) | Copernicia Cerifera (Carnauba) Wax (Copernicia Cerifera Cera/Cire De Carnauba) (6) | Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba (5) | Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire De Carnauba (5),"[{""name"":""copernicia Cerifera (Carnauba) Wax(Copernicia Cerifera Cera/Cire De Carnauba)"",""count"":182},{""name"":""Copernicia Cerifera (Carnauba) Wax(Copernicia Cerifera Cera/Cire De Carnauba)"",""count"":7},{""name"":""Copernicia Cerifera (Carnauba) Wax (Copernicia Cerifera Cera/Cire De Carnauba)"",""count"":6},{""name"":""Copernicia Cerifera (Carnauba) Wax\\ Copernicia Cerifera Cera \\Cire De Carnauba"",""count"":5},{""name"":""Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire De Carnauba"",""count"":5},{""name"":""Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire De Carnauba"",""count"":4},{""name"":""Copernicia Cerifera (Carnauba) Wax(copernicia Cerifera Cera/Cire De Carnauba)"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire de carnauba"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax/ Copernicia Cerifera Cera/ Cire de Carnauba"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax\\Copernicia Cerifera Cera\\Cire De Carnauba"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax\\\\ Copernicia Cerifera Cera \\\\Cire De Carnauba"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
644,ing_pending_dc4a7ec43c6c,3-O-에틸아스코빅애씨드,219,219,15.0575,1,3-O-에틸아스코빅애씨드 (219),"[{""name"":""3-O-에틸아스코빅애씨드"",""count"":219}]",3_o_ethyl_ascorbic_acid,merge_existing,모든 원문명이 기존 alias와 정확히 일치
645,ing_pending_30b397102d01,Polymnia Sonchifolia Root Juice,218,218,15.0680,3,Polymnia Sonchifolia Root Juice (209) | POLYMNIA SONCHIFOLIA ROOT JUICE (8) | Polymnia Sonchifolia Root Juice*† (1),"[{""name"":""Polymnia Sonchifolia Root Juice"",""count"":209},{""name"":""POLYMNIA SONCHIFOLIA ROOT JUICE"",""count"":8},{""name"":""Polymnia Sonchifolia Root Juice*†"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
646,ing_pending_3f8cd8939c74,Hectorite,218,218,15.0786,2,Hectorite (217) | ­Hectorite (1),"[{""name"":""Hectorite"",""count"":217},{""name"":""­Hectorite"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
647,ing_pending_a0b11aeebe88,Oryza Sativa (Rice) Seed Protein,218,218,15.0892,1,Oryza Sativa (Rice) Seed Protein (218),"[{""name"":""Oryza Sativa (Rice) Seed Protein"",""count"":218}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
648,ing_pending_e8ceeb16e2fa,Hydrolyzed Corn Protein,218,218,15.0998,1,Hydrolyzed Corn Protein (218),"[{""name"":""Hydrolyzed Corn Protein"",""count"":218}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
649,ing_pending_235bf61f8da8,Propolis Extract,217,217,15.1104,5,Propolis Extract (199) | PROPOLIS EXTRACT (14) | Propolisextract (2) | Propolis Extract\ (1) | Propolis Extract() (1),"[{""name"":""Propolis Extract"",""count"":199},{""name"":""PROPOLIS EXTRACT"",""count"":14},{""name"":""Propolisextract"",""count"":2},{""name"":""Propolis Extract\\"",""count"":1},{""name"":""Propolis Extract()"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
650,ing_pending_52aeba54a095,옥틸도데세스-16,217,217,15.1209,1,옥틸도데세스-16 (217),"[{""name"":""옥틸도데세스-16"",""count"":217}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
651,ing_pending_70b27791e88c,Citrus Aurantium Bergamia Peel Oil,217,217,15.1314,1,Citrus Aurantium Bergamia Peel Oil (217),"[{""name"":""Citrus Aurantium Bergamia Peel Oil"",""count"":217}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
652,ing_pending_67193852cce6,옥토크릴렌,215,215,15.1419,1,옥토크릴렌 (215),"[{""name"":""옥토크릴렌"",""count"":215}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
653,ing_pending_6d3f44ed25db,Lysine HCl,215,215,15.1523,4,Lysine HCl (137) | Lysine Hcl (55) | Lysine HCL (20) | LYSINE HCL (3),"[{""name"":""Lysine HCl"",""count"":137},{""name"":""Lysine Hcl"",""count"":55},{""name"":""Lysine HCL"",""count"":20},{""name"":""LYSINE HCL"",""count"":3}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
654,ing_pending_73acffff03df,옥틸도데실스테아로일스테아레이트,215,215,15.1628,1,옥틸도데실스테아로일스테아레이트 (215),"[{""name"":""옥틸도데실스테아로일스테아레이트"",""count"":215}]",octyldodecyl_stearoyl_stearate,merge_existing,모든 원문명이 기존 alias와 정확히 일치
655,ing_pending_7b0ae9343b23,트라이하이드록시스테아린,215,215,15.1732,1,트라이하이드록시스테아린 (215),"[{""name"":""트라이하이드록시스테아린"",""count"":215}]",trihydroxystearin,merge_existing,모든 원문명이 기존 alias와 정확히 일치
656,ing_pending_bb72c78c75c0,라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,215,215,15.1836,1,라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘 (215),"[{""name"":""라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘"",""count"":215}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
657,ing_pending_d2b89e7960fa,피리독신,215,215,15.1941,1,피리독신 (215),"[{""name"":""피리독신"",""count"":215}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
658,ing_pending_d99e892d3b6d,Bixa Orellana Seed Extract,215,215,15.2045,2,Bixa Orellana Seed Extract (212) | Bixa orellana seed extract (3),"[{""name"":""Bixa Orellana Seed Extract"",""count"":212},{""name"":""Bixa orellana seed extract"",""count"":3}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
659,ing_pending_f47e1a2acdd0,Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire De Carnauba,215,215,15.2150,9,Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire De Carnauba (202) | Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de carnauba (3) | Copernicia Cerifera (Carnauba) Wax\Cera Carnauba\Cire De Carnauba (2) | Copernicia Cerifera (Carnauba) Wax/ Cera Carnauba/Cire De Carnauba (2) | Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de Carnauba (2),"[{""name"":""Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire De Carnauba"",""count"":202},{""name"":""Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de carnauba"",""count"":3},{""name"":""Copernicia Cerifera (Carnauba) Wax\\Cera Carnauba\\Cire De Carnauba"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax/ Cera Carnauba/Cire De Carnauba"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de Carnauba"",""count"":2},{""name"":""Copernicia Cerifera (Carnauba) Wax / Cera Carnauba / CIre De Carnauba"",""count"":1},{""name"":""Copernicia Cerifera (Carnauba) Wax /Cera Carnauba/Cire De Carnauba"",""count"":1},{""name"":""Copernicia Cerifera (Carnauba) Wax\\\\Cera Carnauba\\\\Cire De Carnauba"",""count"":1},{""name"":""Copernicia Cerifera (Carnauba) Wax / Cera Carnauba / Cire De Carnauba"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
660,ing_pending_1a702a00cf42,살구씨오일,214,214,15.2254,1,살구씨오일 (214),"[{""name"":""살구씨오일"",""count"":214}]",prunus_armeniaca_apricot_kernel_oil,merge_existing,모든 원문명이 기존 alias와 정확히 일치
661,ing_pending_4bd3160af91c,Calcium Stearate,214,214,15.2358,1,Calcium Stearate (214),"[{""name"":""Calcium Stearate"",""count"":214}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
662,ing_pending_c4196a6b1250,Zingiber Officinale (Ginger) Root Oil,214,214,15.2462,3,Zingiber Officinale (Ginger) Root Oil (212) | zingiber officinale (ginger) root oil (1) | Zingiber Officinale (Ginger) Root Oil\ (1),"[{""name"":""Zingiber Officinale (Ginger) Root Oil"",""count"":212},{""name"":""zingiber officinale (ginger) root oil"",""count"":1},{""name"":""Zingiber Officinale (Ginger) Root Oil\\"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
663,ing_pending_6679c7e225bf,하이드로제네이티드식물성오일,213,213,15.2565,1,하이드로제네이티드식물성오일 (213),"[{""name"":""하이드로제네이티드식물성오일"",""count"":213}]",hydrogenated_vegetable_oil,merge_existing,모든 원문명이 기존 alias와 정확히 일치
664,ing_pending_90de44277ef2,Butyrospermum Parkii Butter,213,213,15.2669,2,Butyrospermum Parkii Butter (211) | butyrospermum parkii butter (2),"[{""name"":""Butyrospermum Parkii Butter"",""count"":211},{""name"":""butyrospermum parkii butter"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
665,ing_pending_50d8da6107e8,Isostearyl Neopentanoate,212,212,15.2772,2,Isostearyl Neopentanoate (211) | isostearyl neopentanoate (1),"[{""name"":""Isostearyl Neopentanoate"",""count"":211},{""name"":""isostearyl neopentanoate"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
666,ing_pending_58d341e7382a,하이드록시프로필사이클로덱스트린,212,212,15.2875,1,하이드록시프로필사이클로덱스트린 (212),"[{""name"":""하이드록시프로필사이클로덱스트린"",""count"":212}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
667,ing_pending_6f78cd845c5c,Saccharomyces/Silicon Ferment,212,212,15.2978,3,Saccharomyces/Silicon Ferment (208) | Saccharomyces/ Silicon Ferment (3) | Saccharomyces/silicon Ferment (1),"[{""name"":""Saccharomyces/Silicon Ferment"",""count"":208},{""name"":""Saccharomyces/ Silicon Ferment"",""count"":3},{""name"":""Saccharomyces/silicon Ferment"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
668,ing_pending_92bcc0d9f284,Ethyl Hexanediol,212,212,15.3081,2,Ethyl Hexanediol (208) | Ethylhexanediol (4),"[{""name"":""Ethyl Hexanediol"",""count"":208},{""name"":""Ethylhexanediol"",""count"":4}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
669,ing_pending_930327db366b,Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,212,212,15.3183,2,Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone (211) | LAURYL POLYGLYCERYL-3 POLYDIMETHYLSILOXYETHYL DIMETHICONE (1),"[{""name"":""Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone"",""count"":211},{""name"":""LAURYL POLYGLYCERYL-3 POLYDIMETHYLSILOXYETHYL DIMETHICONE"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
670,ing_pending_17b5ab7e8c3c,Withania Somnifera Root Extract,211,211,15.3286,2,Withania Somnifera Root Extract (210) | Withania Somnifera (Root) Extract (1),"[{""name"":""Withania Somnifera Root Extract"",""count"":210},{""name"":""Withania Somnifera (Root) Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
671,ing_pending_207bafec4d8e,Cocamidopropyl Dimethylamine,211,211,15.3388,2,Cocamidopropyl Dimethylamine (210) | CocamidopropylDimethylamine (1),"[{""name"":""Cocamidopropyl Dimethylamine"",""count"":210},{""name"":""CocamidopropylDimethylamine"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
672,ing_pending_21072f6559d9,Saccharomyces/Iron Ferment,211,211,15.3491,3,Saccharomyces/Iron Ferment (208) | Saccharomyces /Iron Ferment (2) | Saccharomyces/iron Ferment (1),"[{""name"":""Saccharomyces/Iron Ferment"",""count"":208},{""name"":""Saccharomyces /Iron Ferment"",""count"":2},{""name"":""Saccharomyces/iron Ferment"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
673,ing_pending_38011e6cc329,Sorbitan Palmitate,211,211,15.3593,3,Sorbitan Palmitate (208) | sorbitan palmitate (2) | Sorbi-Tan Palmitate (1),"[{""name"":""Sorbitan Palmitate"",""count"":208},{""name"":""sorbitan palmitate"",""count"":2},{""name"":""Sorbi-Tan Palmitate"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
674,ing_pending_9b920ee8486a,Helianthus Annuus (Sunflower) Seedcake,211,211,15.3696,3,Helianthus Annuus (Sunflower) Seedcake (208) | HELIANTHUS ANNUUS (SUNFLOWER) SEEDCAKE (2) | Helianthus Annuus (sunflower) Seedcake (1),"[{""name"":""Helianthus Annuus (Sunflower) Seedcake"",""count"":208},{""name"":""HELIANTHUS ANNUUS (SUNFLOWER) SEEDCAKE"",""count"":2},{""name"":""Helianthus Annuus (sunflower) Seedcake"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
675,ing_pending_e3e3de5bcf83,Anthemis Nobilis Flower Extract,211,211,15.3798,2,Anthemis Nobilis Flower Extract (210) | Anthemis Nobilis Flow er Extract (1),"[{""name"":""Anthemis Nobilis Flower Extract"",""count"":210},{""name"":""Anthemis Nobilis Flow er Extract"",""count"":1}]",chamomilla_recutita_matricaria_flower_extract,merge_existing,모든 원문명이 기존 alias와 정확히 일치
676,ing_pending_05351d0e0a5d,Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables,210,210,15.3900,5,Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables (202) | HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL UNSAPONIFIABLES (4) | Helianthus Annuus (Sunflower) Seed Oilunsaponifiables (2) | helianthus annuus (sunflower) seed oil unsaponifiables (1) | Helianthus Annuus (sunflower) Seed Oil Unsaponifiables (1),"[{""name"":""Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables"",""count"":202},{""name"":""HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL UNSAPONIFIABLES"",""count"":4},{""name"":""Helianthus Annuus (Sunflower) Seed Oilunsaponifiables"",""count"":2},{""name"":""helianthus annuus (sunflower) seed oil unsaponifiables"",""count"":1},{""name"":""Helianthus Annuus (sunflower) Seed Oil Unsaponifiables"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
677,ing_pending_061060a3f8d2,클로렐라불가리스추출물,210,210,15.4002,1,클로렐라불가리스추출물 (210),"[{""name"":""클로렐라불가리스추출물"",""count"":210}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
678,ing_pending_799493da3695,Decylene Glycol,210,210,15.4104,2,Decylene Glycol (209) | DECYLENE GLYCOL (1),"[{""name"":""Decylene Glycol"",""count"":209},{""name"":""DECYLENE GLYCOL"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
679,ing_pending_823b5cf9ada2,Sodium Cocoyl Glycinate,210,210,15.4206,3,Sodium Cocoyl Glycinate (208) | sodium cocoyl glycinate (1) | SODIUM COCOYL GLYCINATE (1),"[{""name"":""Sodium Cocoyl Glycinate"",""count"":208},{""name"":""sodium cocoyl glycinate"",""count"":1},{""name"":""SODIUM COCOYL GLYCINATE"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
680,ing_pending_9fbc0e5511ff,Hydroxyphenyl Propamidobenzoic Acid,210,210,15.4308,2,Hydroxyphenyl Propamidobenzoic Acid (209) | Hydroxyphenyl Propamido benzoic Acid (1),"[{""name"":""Hydroxyphenyl Propamidobenzoic Acid"",""count"":209},{""name"":""Hydroxyphenyl Propamido benzoic Acid"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
681,ing_pending_b5c04ea04648,Padina Pavonica Thallus Extract,210,210,15.4410,1,Padina Pavonica Thallus Extract (210),"[{""name"":""Padina Pavonica Thallus Extract"",""count"":210}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
682,ing_pending_bcba0699ed29,Paullinia Cupana Seed Extract,210,210,15.4512,1,Paullinia Cupana Seed Extract (210),"[{""name"":""Paullinia Cupana Seed Extract"",""count"":210}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
683,ing_pending_d2c9a37e0dc9,레몬추출물,210,210,15.4614,1,레몬추출물 (210),"[{""name"":""레몬추출물"",""count"":210}]",citrus_limon_lemon_fruit_extract,merge_existing,모든 원문명이 기존 alias와 정확히 일치
684,ing_pending_d2cd07cd86a3,Alaria Esculenta Extract,210,210,15.4717,2,Alaria Esculenta Extract (209) | AlariaEsculenta Extract (1),"[{""name"":""Alaria Esculenta Extract"",""count"":209},{""name"":""AlariaEsculenta Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
685,ing_pending_e35684ad920f,비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트,210,210,15.4819,1,비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트 (210),"[{""name"":""비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트"",""count"":210}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
686,ing_pending_e5988df9969b,Hydrogenated Jojoba Oil,210,210,15.4921,3,Hydrogenated Jojoba Oil (207) | HYDROGENATED JOJOBA OIL (2) | Hydrogenated jojoba oil (1),"[{""name"":""Hydrogenated Jojoba Oil"",""count"":207},{""name"":""HYDROGENATED JOJOBA OIL"",""count"":2},{""name"":""Hydrogenated jojoba oil"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
687,ing_pending_f6cf0af5d367,덱스판테놀,210,210,15.5023,1,덱스판테놀 (210),"[{""name"":""덱스판테놀"",""count"":210}]",panthenol,merge_existing,모든 원문명이 기존 alias와 정확히 일치
688,ing_pending_063e1895875b,소듐라우로일글루타메이트,209,209,15.5124,1,소듐라우로일글루타메이트 (209),"[{""name"":""소듐라우로일글루타메이트"",""count"":209}]",sodium_lauroyl_glutamate,merge_existing,모든 원문명이 기존 alias와 정확히 일치
