product_id,canonical_id,kept_ingredient_name,kept_display_order,source_row_count,source_ingredient_ids,source_ingredient_names,source_display_orders,source_concentration_texts,source_normalized_concentrations,concentration_policy
prod_oy_a000000225907,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,17,8,ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488; ing_pending_1e416583864f; ing_pending_91a214fb54fa; ing_pending_699a72e62403,하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 소듐하이알루로네이트; 하이알루로닉애씨드; 포타슘하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,17; 18; 20; 21; 22; 23; 24; 28,하이드롤라이즈드하이알루로닉애씨드 7.51ppm; 하이드롤라이즈드소듐하이알루로네이트 7.51ppm; 소듐하이알루로네이트 5.12ppm; 하이알루로닉애씨드 5.01ppm; 포타슘하이알루로네이트 5.01ppm; 소듐하이알루로네이트크로스폴리머 4.102ppm; 하이드록시프로필트라이모늄하이알루로네이트 4.01ppm; 소듐아세틸레이티드하이알루로네이트 2.001ppm,0.000751 %; 0.000512 %; 0.000501 %; 0.0004102 %; 0.000401 %; 0.0002001 %,ambiguous_numeric_blank
prod_oy_a000000227275,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,21,3,ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트,21; 23; 24,,,none
prod_oy_a000000227275,peptides,아세틸헥사펩타이드-8,33,6,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_1af9a895ed19; ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575; ing_pending_709f4e72c2ae,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일펜타펩타이드-4; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1; 트라이펩타이드-1,33; 34; 39; 40; 41; 44,아세틸헥사펩타이드-8 0.01 ppm; 카퍼트라이펩타이드-1 0.01 ppm; 팔미토일펜타펩타이드-4 0.01 ppm; 팔미토일테트라펩타이드-7 0.01 ppm; 팔미토일트라이펩타이드-1 0.01 ppm; 트라이펩타이드-1 0.01 ppm,0.000001 %,single_numeric_preserved
prod_oy_a000000227666,hyaluronic_acid,하이드록시프로필트라이모늄하이알루로네이트,32,5,ing_pending_91a214fb54fa; ing_pending_1e416583864f; ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc,하이드록시프로필트라이모늄하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드,32; 36; 38; 41; 42,,,none
prod_oy_a000000228906,centella_asiatica,병풀추출물,10,2,ing_pending_ae9fa1bd4d57; ing_pending_04c695db8237,병풀추출물; 병풀잎추출물,10; 19,,,none
prod_oy_a000000229463,hyaluronic_acid,소듐하이알루로네이트크로스폴리머,22,8,ing_pending_1e416583864f; ing_pending_dc86714c6b9b; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_5830c0d1d488; ing_pending_2a70c7167edc; ing_pending_91a214fb54fa; ing_pending_699a72e62403,소듐하이알루로네이트크로스폴리머; 소듐하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 포타슘하이알루로네이트; 하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,22; 23; 25; 26; 28; 29; 30; 32,,,none
prod_oy_a000000229487,hyaluronic_acid,소듐하이알루로네이트,22,2,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc,소듐하이알루로네이트; 하이알루로닉애씨드,22; 23,,,none
prod_oy_a000000229509,cholesterol_fatty_acids,팔미틱애씨드,20,3,ing_pending_eef58792a781; ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,팔미틱애씨드; 스테아릭애씨드; 콜레스테롤,20; 36; 55,,,none
prod_oy_a000000229509,ceramides,세라마이드엔피,30,5,ing_pending_3db8a4dedc4c; ing_pending_ed4d1dc71a25; ing_pending_742cd15ac3e7; ing_pending_6faa7f194935; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔에스; 세라마이드에이피; 세라마이드에이에스; 세라마이드이오피,30; 53; 57; 58; 61,,,none
prod_oy_a000000229955,ceramides,세라마이드엔피,15,5,ing_pending_3db8a4dedc4c; ing_pending_ed4d1dc71a25; ing_pending_6faa7f194935; ing_pending_742cd15ac3e7; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔에스; 세라마이드에이에스; 세라마이드에이피; 세라마이드이오피,15; 25; 26; 27; 28,,,none
prod_oy_a000000229955,cholesterol_fatty_acids,콜레스테롤,17,3,ing_pending_bf86770f3c63; ing_pending_8e5e6501448c; ing_pending_452a2c10432c,콜레스테롤; 스테아릭애씨드; 올레익애씨드,17; 18; 20,,,none
prod_oy_a000000229955,hyaluronic_acid,소듐하이알루로네이트,29,8,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488; ing_pending_1e416583864f; ing_pending_91a214fb54fa; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 하이알루로닉애씨드; 포타슘하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,29; 30; 31; 33; 34; 35; 36; 38,,,none
prod_oy_a000000233002,hyaluronic_acid,소듐하이알루로네이트,20,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트,20; 22; 23; 24; 25; 26; 27; 28,,,none
prod_oy_a000000248974,hyaluronic_acid,소듐하이알루로네이트,19,7,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_91a214fb54fa,소듐하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트,19; 20; 21; 22; 23; 24; 25,,,none
prod_oy_a000000248981,hyaluronic_acid,소듐하이알루로네이트,18,7,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_91a214fb54fa,소듐하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트,18; 19; 20; 21; 22; 23; 24,,,none
prod_oy_a000000248983,hyaluronic_acid,소듐하이알루로네이트,23,7,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_91a214fb54fa,소듐하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트,23; 24; 25; 26; 27; 28; 29,,,none
prod_oy_a000000248985,hyaluronic_acid,소듐하이알루로네이트,17,7,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_91a214fb54fa,소듐하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트,17; 20; 21; 23; 24; 26; 27,,,none
prod_oy_a000000249480,hyaluronic_acid,소듐하이알루로네이트,12,7,ing_pending_dc86714c6b9b; ing_pending_699a72e62403; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc,소듐하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드,12; 26; 34; 37; 38; 39; 40,,,none
prod_oy_a000000251806,hyaluronic_acid,하이알루로닉애씨드,24,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,24; 25; 26,,,none
prod_oy_a000000251814,hyaluronic_acid,하이알루로닉애씨드,24,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,24; 25; 26,,,none
prod_oy_a000000176320,hyaluronic_acid,하이알루로닉애씨드,23,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,23; 24; 26,,,none
prod_oy_a000000128323,tea_tree,티트리잎추출물,6,2,ing_pending_41a0903d8eee; ing_pending_1403d81e744b,티트리잎추출물; 티트리잎오일,6; 16,,,none
prod_oy_a000000141417,hyaluronic_acid,소듐하이알루로네이트,10,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4; ing_pending_1e416583864f; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트,10; 11; 12; 13; 14; 15; 16; 17,,,none
prod_oy_a000000144807,hyaluronic_acid,하이알루로닉애씨드,13,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,13; 14; 15,,,none
prod_oy_a000000151890,hyaluronic_acid,소듐하이알루로네이트,14,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트,14; 17; 20; 21; 28; 33; 34; 35,,,none
prod_oy_a000000157768,cholesterol_fatty_acids,콜레스테롤,15,2,ing_pending_bf86770f3c63; ing_pending_c2da1622e0c3,콜레스테롤; 리놀레익애씨드,15; 20,,,none
prod_oy_a000000158369,hyaluronic_acid,소듐하이알루로네이트,14,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4; ing_pending_1e416583864f; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트,14; 17; 18; 19; 20; 21; 22; 23,,,none
prod_oy_a000000178514,hyaluronic_acid,소듐하이알루로네이트,10,4,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머,10; 13; 14; 27,,,none
prod_oy_a000000189404,ceramides,세라마이드엔피,19,5,ing_pending_3db8a4dedc4c; ing_pending_6faa7f194935; ing_pending_742cd15ac3e7; ing_pending_ed4d1dc71a25; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드에이에스; 세라마이드에이피; 세라마이드엔에스; 세라마이드이오피,19; 20; 21; 22; 23,,,none
prod_oy_a000000189404,hyaluronic_acid,소듐하이알루로네이트,24,7,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_5830c0d1d488; ing_pending_2a70c7167edc; ing_pending_1e416583864f,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 포타슘하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머,24; 25; 26; 27; 28; 29; 55,,,none
prod_oy_a000000189404,peptides,트라이펩타이드-1,30,5,ing_pending_709f4e72c2ae; ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_bd76dfd9f575; ing_pending_1af9a895ed19,트라이펩타이드-1; 아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일트라이펩타이드-1; 팔미토일펜타펩타이드-4,30; 31; 32; 33; 34,,,none
prod_oy_a000000212908,hyaluronic_acid,하이알루로닉애씨드,16,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,16; 17; 18,,,none
prod_oy_a000000212908,peptides,아세틸헥사펩타이드-8,32,6,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_1af9a895ed19; ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575; ing_pending_709f4e72c2ae,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일펜타펩타이드-4; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1; 트라이펩타이드-1,32; 33; 38; 39; 40; 43,,,none
prod_oy_a000000219144,peptides,카퍼트라이펩타이드-1,24,2,ing_pending_2923850fc2fa; ing_pending_2326ae2ec645,카퍼트라이펩타이드-1; 아세틸헥사펩타이드-8,24; 25,,,none
prod_oy_a000000260382,hyaluronic_acid,소듐하이알루로네이트,10,5,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_1e416583864f; ing_pending_ebe20aa739f4,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트,10; 11; 12; 13; 14,하이드롤라이즈드하이알루로닉애씨드 200ppm,0.02 %,single_numeric_preserved
prod_oy_a000000224494,cholesterol_fatty_acids,라우릭애씨드,11,2,ing_pending_481b392e8e2b; ing_pending_d58ade1c764e,라우릭애씨드; 베헤닉애씨드,11; 13,,,none
prod_oy_a000000248589,centella_asiatica,병풀추출물,6,4,ing_pending_ae9fa1bd4d57; ing_pending_d1992139f525; ing_pending_04c695db8237; ing_pending_cb61dc1fe377,병풀추출물; 병풀잎수; 병풀잎추출물; 병풀뿌리추출물,6; 31; 48; 49,,,none
prod_oy_a000000248589,cholesterol_fatty_acids,스테아릭애씨드,35,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,35; 36,,,none
prod_oy_a000000224025,peptides,팔미토일트라이펩타이드-1,31,2,ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f,팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7,31; 32,,,none
prod_oy_a000000238406,hyaluronic_acid,소듐하이알루로네이트,23,2,ing_pending_dc86714c6b9b; ing_pending_1e416583864f,소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머,23; 34,"소듐하이알루로네이트 1,000ppb; 소듐하이알루로네이트크로스폴리머 1ppb",0.0001 %; 0.0000001 %,ambiguous_numeric_blank
prod_oy_a000000224023,peptides,트라이펩타이드-1,34,5,ing_pending_709f4e72c2ae; ing_pending_bd76dfd9f575; ing_pending_2923850fc2fa; ing_pending_2326ae2ec645; ing_pending_1af9a895ed19,트라이펩타이드-1; 팔미토일트라이펩타이드-1; 카퍼트라이펩타이드-1; 아세틸헥사펩타이드-8; 팔미토일펜타펩타이드-4,34; 35; 39; 41; 42,,,none
